Gene Set,ES,NES,P-value,FDR
hsa05205_Proteoglycans_in_cancer,0.13605022517355228,0.7235787395291104,0.8163265306122449,1.0
hsa05206_MicroRNAs_in_cancer,0.10035812082523227,0.3576742811631736,1.0,1.0
hsa05207_Chemical_carcinogenesis,0.19841255646668632,1.0552507894181884,0.3469387755102041,1.0
hsa05210_Colorectal_cancer,-0.15568083937641736,-0.6700577200234058,0.7058823529411765,1.0
hsa05211_Renal_cell_carcinoma,-0.17455938269825585,-0.5266639567339835,0.8653846153846154,1.0
hsa05212_Pancreatic_cancer,-0.15709577070807704,-0.3854664278590588,1.0,1.0
hsa05213_Endometrial_cancer,0.2884615384615367,0.5134594058583677,0.9433962264150944,1.0
hsa05215_Prostate_cancer,0.33630289532292607,1.198576610927123,0.29545454545454547,1.0
hsa05216_Thyroid_cancer,-0.28817601016553374,-0.6220881635034208,0.6382978723404256,1.0
hsa05217_Basal_cell_carcinoma,-0.22159878247189005,-0.6685867570110572,0.6346153846153846,1.0
hsa05218_Melanoma,-0.3520514857355169,-0.7599767312138741,0.5531914893617021,1.0
hsa05220_Chronic_myeloid_leukemia,-0.2055262513255446,-0.6200942456523477,0.7307692307692307,1.0
hsa05221_Acute_myeloid_leukemia,0.2606358253157206,0.7436140009075707,0.6458333333333334,1.0
hsa05222_Small_cell_lung_cancer,0.2075105246326027,0.7395632473131994,0.7045454545454546,1.0
hsa05224_Breast_cancer,-0.15211596641614558,-0.4761552544200054,0.9433962264150944,1.0
hsa05416_Viral_myocarditis,0.16051613669039025,0.38719313616678414,0.98,1.0
hsa05415_Diabetic_cardiomyopathy,0.113428177057964,0.5323615553093829,0.8979591836734694,1.0
hsa05414_Dilated_cardiomyopathy,0.10396771974225297,0.29662787895379394,1.0,1.0
hsa05412_Arrhythmogenic_right_ventricular_cardiomyopathy,0.2566097720073841,0.8587397518458515,0.5531914893617021,1.0
hsa05410_Hypertrophic_cardiomyopathy,-0.1696020169499578,-0.41615304687531285,0.98,1.0
hsa05323_Rheumatoid_arthritis,-0.190127631795012,-0.4665168179575799,0.98,1.0
hsa05202_Transcriptional_misregulation_in_cancer,0.07886904195678393,0.3361207081072806,1.0,1.0
hsa05322_Systemic_lupus_erythematosus,0.10986574309535689,0.31345539197022254,1.0,1.0
hsa05320_Autoimmune_thyroid_disease,-0.28170240841942196,-0.6081135407748393,0.7021276595744681,1.0
hsa05235_PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer,0.2453456513697716,0.6999899618532817,0.7083333333333334,1.0
hsa05231_Choline_metabolism_in_cancer,-0.14785501393579034,-0.5513508622743197,0.8571428571428571,1.0
hsa05230_Central_carbon_metabolism_in_cancer,-0.15373386251102394,-0.4812196125201566,0.9433962264150944,1.0
hsa05226_Gastric_cancer,0.1417272208413263,0.6040070050979742,0.8863636363636364,1.0
hsa05225_Hepatocellular_carcinoma,-0.1348278786893461,-0.43527531328667823,1.0,1.0
hsa05321_Inflammatory_bowel_disease,-0.2636692985559963,-0.5691853031649495,0.7872340425531915,1.0
hsa04622_RIG-I-like_receptor_signaling_pathway,0.2550242736602459,0.45394132171458174,0.9811320754716981,1.0
hsa05171_Coronavirus_disease,0.21589181816059794,0.7224778889069224,0.6382978723404256,1.0
hsa05169_Epstein-Barr_virus_infection,0.10996772096940796,0.6037761503329114,0.9803921568627451,1.0
hsa05016_Huntington_disease,0.12832023178980625,0.9119212275811436,0.5428571428571428,1.0
hsa05017_Spinocerebellar_ataxia,-0.08312271829590172,-0.37188208781965115,0.9795918367346939,1.0
hsa05020_Prion_disease,0.22090309795513938,1.3758439218208784,0.1956521739130435,1.0
hsa05030_Cocaine_addiction,0.29588635029012905,0.990178078703131,0.46808510638297873,1.0
hsa05031_Amphetamine_addiction,0.23430126844288213,0.7840847663198853,0.5957446808510638,1.0
hsa05032_Morphine_addiction,0.25837464805647725,0.6232450665065487,0.86,1.0
hsa05034_Alcoholism,0.27031757515246957,1.4376753147734793,0.10204081632653061,1.0
hsa05100_Bacterial_invasion_of_epithelial_cells,0.21700222078061027,0.38626234868679177,1.0,1.0
hsa05110_Vibrio_cholerae_infection,0.2584558116809638,0.46004943402201565,0.9811320754716981,1.0
hsa05120_Epithelial_cell_signaling_in_Helicobacter_pylori_infection,0.3342953074045705,0.9537701531346046,0.4375,1.0
hsa05130_Pathogenic_Escherichia_coli_infection,0.14834877121751205,0.696257178965617,0.8163265306122449,1.0
hsa05131_Shigellosis,-0.08335100467007331,-0.34192917051032534,1.0,1.0
hsa05132_Salmonella_infection,0.13249446711081175,0.7438847746606746,0.803921568627451,1.0
hsa05133_Pertussis,0.30169791065860485,1.0752451564050907,0.38636363636363635,1.0
hsa05134_Legionellosis,0.19693508013295893,0.4750420292323317,0.98,1.0
hsa05135_Yersinia_infection,0.20647891631562773,0.5891001855885788,0.8125,1.0
hsa05140_Leishmaniasis,0.16414244065847228,0.29217233086302585,1.0,1.0
hsa05167_Kaposi_sarcoma-associated_herpesvirus_infection,0.11720266326363345,0.4994892950496039,0.9772727272727273,1.0
hsa05166_Human_T-cell_leukemia_virus_1_infection,0.09091572376966278,0.7308442647222739,0.85,1.0
hsa05164_Influenza_A,0.09619880712651924,0.4099759597455096,1.0,1.0
hsa05163_Human_cytomegalovirus_infection,0.15387319100668084,0.8183696091197663,0.673469387755102,1.0
hsa05162_Measles,0.19261797676245948,0.9040293897821204,0.4897959183673469,1.0
hsa05161_Hepatitis_B,0.27048802879752276,1.5186439912405676,0.0784313725490196,1.0
hsa05170_Human_immunodeficiency_virus_1_infection,0.12597347093627226,0.7845966666051318,0.6739130434782609,1.0
hsa05160_Hepatitis_C,0.12841062410610593,0.6829477673727874,0.8571428571428571,1.0
hsa05150_Staphylococcus_aureus_infection,0.1986706801317245,0.35363234185730086,1.0,1.0
hsa05146_Amoebiasis,0.25180811925745783,0.7184278784208826,0.7083333333333334,1.0
hsa05145_Toxoplasmosis,0.2652439055309403,0.9453238309324654,0.4772727272727273,1.0
hsa05144_Malaria,0.1425514701622958,0.4067102783519271,0.9583333333333334,1.0
hsa05143_African_trypanosomiasis,-0.19158331179494614,-0.4135726305737979,0.9148936170212766,1.0
hsa05142_Chagas_disease,0.19414332139487533,0.6919228095498998,0.75,1.0
hsa05152_Tuberculosis,0.14682234132887476,0.49133819017054703,0.8936170212765957,1.0
hsa04621_NOD-like_receptor_signaling_pathway,0.19413474164931893,0.9111481440030802,0.4897959183673469,1.0
hsa04620_Toll-like_receptor_signaling_pathway,0.3055855088346136,0.5439399465245153,0.9245283018867925,1.0
hsa04613_Neutrophil_extracellular_trap_formation,0.23358942347988526,0.832507907117787,0.5681818181818182,1.0
hsa00565_Ether_lipid_metabolism,-0.1478999087671558,-0.5515182749533092,0.8571428571428571,1.0
hsa00590_Arachidonic_acid_metabolism,0.19702456483967665,0.7021915020034986,0.75,1.0
hsa00591_Linoleic_acid_metabolism,0.19316837577955068,0.4659560762454222,0.98,1.0
hsa00592_alpha-Linolenic_acid_metabolism,0.19486514924164347,0.47004899208365647,0.98,1.0
hsa00600_Sphingolipid_metabolism,0.21526656048565812,0.5192607820299519,0.96,1.0
hsa00603_Glycosphingolipid_biosynthesis,0.3120793954363741,0.5554990166661874,0.8490566037735849,1.0
hsa00620_Pyruvate_metabolism,0.22984965194865897,0.8191794381992104,0.5909090909090909,1.0
hsa00630_Glyoxylate_and_dicarboxylate_metabolism,0.28187811566410986,0.5017409619503528,0.9622641509433962,1.0
hsa00640_Propanoate_metabolism,0.29317898031504014,0.8364621182447984,0.5208333333333334,1.0
hsa00650_Butanoate_metabolism,0.37750670741816533,0.6719591482880675,0.7924528301886793,1.0
hsa00760_Nicotinate_and_nicotinamide_metabolism,0.28053897403193095,0.49935729974538096,0.9622641509433962,1.0
hsa00790_Folate_biosynthesis,0.4366110744207655,1.0531826561226114,0.48,1.0
hsa00830_Retinol_metabolism,0.37194725208135865,0.6620633588897401,0.8113207547169812,1.0
hsa00900_Terpenoid_backbone_biosynthesis,0.3946980854197364,0.7025596740345884,0.7358490566037735,1.0
hsa00970_Aminoacyl-tRNA_biosynthesis,-0.3341787687102491,-0.8199755834321475,0.6,1.0
hsa00980_Metabolism_of_xenobiotics_by_cytochrome_P450,0.344947325929303,0.6140036899501915,0.8490566037735849,1.0
hsa00983_Drug_metabolism,0.2655279022589206,0.8885841061711928,0.5106382978723404,1.0
hsa03020_RNA_polymerase,-0.2231891743247814,-0.48180049230952243,0.8936170212765957,1.0
hsa03018_RNA_degradation,0.14495158862121812,0.6803129095826328,0.8163265306122449,1.0
hsa03015_mRNA_surveillance_pathway,-0.1072868339018046,-0.44012064723071603,0.9607843137254902,1.0
hsa03013_RNA_transport,-0.1896806433693532,-0.9273208393892178,0.39215686274509803,1.0
hsa03010_Ribosome,-0.19369525260644765,-0.6253214289210344,0.7678571428571429,1.0
hsa03008_Ribosome_biogenesis_in_eukaryotes,-0.16692524255476499,-0.4095850364212509,0.98,1.0
hsa00564_Glycerophospholipid_metabolism,0.1873469314426165,0.8413469683621384,0.48936170212765956,1.0
hsa02010_ABC_transporters,0.2396090953088292,0.42650241821384843,0.9811320754716981,1.0
hsa01523_Antifolate_resistance,0.20081612181637265,0.572943798534698,0.8333333333333334,1.0
hsa01522_Endocrine_resistance,0.3288025393667761,0.5852660892276933,0.8490566037735849,1.0
hsa01240_Biosynthesis_of_cofactors,0.2385188862153539,1.464395689070703,0.17777777777777778,1.0
hsa01230_Biosynthesis_of_amino_acids,0.28447493170973726,0.8116287999561754,0.5208333333333334,1.0
hsa01200_Carbon_metabolism,0.2401954589919432,1.4658154773458376,0.08163265306122448,1.0
hsa01040_Biosynthesis_of_unsaturated_fatty_acids,0.4591183102924341,1.107474065218795,0.42,1.0
hsa01524_Platinum_drug_resistance,-0.25917881367956563,-0.9664769465817434,0.39285714285714285,1.0
hsa03022_Basal_transcription_factors,0.1605029585798807,0.5371201172239285,0.7872340425531915,1.0
hsa00562_Inositol_phosphate_metabolism,0.20800193577327664,0.7413146265244763,0.6818181818181818,1.0
hsa00534_Glycosaminoglycan_biosynthesis,0.16234245803386319,0.28896837509853696,1.0,1.0
hsa00020_Citrate_cycle_(TCA_cycle),0.24660595185155382,0.5948569026363473,0.9,1.0
hsa00030_Pentose_phosphate_pathway,0.2698529411764726,0.6509327270907614,0.78,1.0
hsa00040_Pentose_and_glucuronate_interconversions,0.3429432772382604,0.6104364980961164,0.8490566037735849,1.0
hsa00051_Fructose_and_mannose_metabolism,-0.18990035529874383,-0.409939617140871,0.9361702127659575,1.0
hsa00052_Galactose_metabolism,0.19591194639523205,0.472574050817223,0.98,1.0
hsa00053_Ascorbate_and_aldarate_metabolism,0.49079820463832946,0.8736171757731661,0.660377358490566,1.0
hsa00061_Fatty_acid_biosynthesis,0.45132649737389713,0.8033578286577681,0.7169811320754716,1.0
hsa00062_Fatty_acid_elongation,0.459669201145958,1.9589985316285141,0.045454545454545456,1.0
hsa00071_Fatty_acid_degradation,0.45977681185948094,1.9594571423626104,0.045454545454545456,1.0
hsa00100_Steroid_biosynthesis,0.4386480529022797,0.7807902912303373,0.7169811320754716,1.0
hsa00130_Ubiquinone_and_other_terpenoid-quinone_biosynthesis,0.6015589566045744,1.0707704954161497,0.39622641509433965,1.0
hsa00140_Steroid_hormone_biosynthesis,0.4167971686636319,1.0053880326785192,0.5,1.0
hsa00190_Oxidative_phosphorylation,0.37737713769005,1.3449643670168057,0.22727272727272727,1.0
hsa00230_Purine_metabolism,-0.20383067375339886,-0.9119164780831938,0.4489795918367347,1.0
hsa00240_Pyrimidine_metabolism,0.1676996810033527,0.7146953244227096,0.7045454545454546,1.0
"hsa00250_Alanine,_aspartate_and_glutamate_metabolism",0.256917989230411,0.45731212142919037,0.9811320754716981,1.0
"hsa00260_Glycine,_serine_and_threonine_metabolism",0.21745754405312068,0.38707282074564425,1.0,1.0
hsa00532_Glycosaminoglycan_biosynthesis,0.39713586204886564,0.7068988984118966,0.7358490566037735,1.0
hsa00520_Amino_sugar_and_nucleotide_sugar_metabolism,0.1272689964264799,0.4259032910321162,0.9787234042553191,1.0
hsa00514_Other_types_of_O-glycan_biosynthesis,0.283239999154127,0.9478573036549641,0.48936170212765956,1.0
hsa00513_Various_types_of_N-glycan_biosynthesis,0.13885204652638367,0.3349355427200819,1.0,1.0
hsa00512_Mucin_type_O-glycan_biosynthesis,0.2651674974041516,0.4719961849896341,0.9622641509433962,1.0
hsa00510_N-Glycan_biosynthesis,0.18876525698007018,0.6316993646349497,0.723404255319149,1.0
hsa00561_Glycerolipid_metabolism,0.3286454478164331,1.1712856253057482,0.3409090909090909,1.0
hsa00500_Starch_and_sucrose_metabolism,0.1878894086536667,0.4532222796357089,0.98,1.0
hsa00410_beta-Alanine_metabolism,0.4039501414841355,0.9743987449557295,0.52,1.0
hsa00380_Tryptophan_metabolism,0.41246982935267834,1.4700339992628062,0.13636363636363635,1.0
hsa00330_Arginine_and_proline_metabolism,0.27780058691025805,0.6701038455854864,0.76,1.0
hsa00310_Lysine_degradation,-0.2106452282101788,-0.8646730112659851,0.5094339622641509,1.0
"hsa00280_Valine,_leucine_and_isoleucine_degradation",0.2918532469566327,1.310669156109558,0.19148936170212766,1.0
hsa00270_Cysteine_and_methionine_metabolism,0.3958267751023555,1.129324150061308,0.3958333333333333,1.0
hsa00480_Glutathione_metabolism,0.22971296495636423,0.9789808843483072,0.36363636363636365,1.0
hsa05417_Lipid_and_atherosclerosis,0.20003624222130234,1.1230953126843362,0.29411764705882354,1.0
hsa03030_DNA_replication,-0.2954821244773647,-0.9539278934947838,0.35714285714285715,1.0
hsa03050_Proteasome,-0.43304438996196293,-1.3065403207403776,0.21153846153846154,1.0
hsa04152_AMPK_signaling_pathway,0.1262696837677263,0.42255911010758856,0.9787234042553191,1.0
hsa04210_Apoptosis,0.2685359266870443,1.6387658584939355,0.04081632653061224,1.0
hsa04211_Longevity_regulating_pathway,0.29182144652569253,0.9765749550861199,0.48936170212765956,1.0
hsa04213_Longevity_regulating_pathway,0.3456455202301407,0.6152464706439152,0.8490566037735849,1.0
hsa04215_Apoptosis,-0.2750388795572124,-0.6748638359099102,0.74,1.0
hsa04216_Ferroptosis,0.14151962426682782,0.25190388493693033,1.0,1.0
hsa04217_Necroptosis,0.16014562728797826,0.9773038178704719,0.4489795918367347,1.0
hsa04218_Cellular_senescence,0.08123060476649395,0.43202235448819415,1.0,1.0
hsa04260_Cardiac_muscle_contraction,0.1489333514881926,0.42491827527759446,0.9583333333333334,1.0
hsa04261_Adrenergic_signaling_in_cardiomyocytes,0.15345846360640011,0.6891589423459686,0.851063829787234,1.0
hsa04270_Vascular_smooth_muscle_contraction,0.14595131921868945,0.6554454829206041,0.8936170212765957,1.0
hsa04310_Wnt_signaling_pathway,-0.14875316901846536,-0.8031501596930033,0.4909090909090909,1.0
hsa04330_Notch_signaling_pathway,-0.13741111943929202,-0.2966306282325028,1.0,1.0
hsa04340_Hedgehog_signaling_pathway,-0.1554490037511797,-0.3355691724875354,1.0,1.0
hsa04350_TGF-beta_signaling_pathway,0.15173945225758828,0.43292429600614346,0.9583333333333334,1.0
hsa04360_Axon_guidance,0.11572204406737331,0.5196903423986743,0.9361702127659575,1.0
hsa04370_VEGF_signaling_pathway,-0.2037174889054186,-0.4998622966541247,0.96,1.0
hsa04612_Antigen_processing_and_presentation,0.1561132168871159,0.4454029819705587,0.9583333333333334,1.0
hsa04611_Platelet_activation,0.13523876098986568,0.7192629934106753,0.8163265306122449,1.0
hsa04610_Complement_and_coagulation_cascades,0.2033043632184888,0.6803542088584222,0.6382978723404256,1.0
hsa04550_Signaling_pathways_regulating_pluripotency_of_stem_cells,0.18674190832180518,0.5327889879147653,0.875,1.0
hsa04540_Gap_junction,0.35278843986630026,1.503498676767228,0.11363636363636363,1.0
hsa04530_Tight_junction,0.10933197259425056,0.31193250378931603,1.0,1.0
hsa04150_mTOR_signaling_pathway,0.10209216637796945,0.3638543838940682,1.0,1.0
hsa04520_Adherens_junction,0.10309183352363822,0.1835027015116442,1.0,1.0
hsa04512_ECM-receptor_interaction,0.338312173263631,1.519309225636,0.14893617021276595,1.0
hsa04510_Focal_adhesion,0.15637672305440137,0.954303723774619,0.46938775510204084,1.0
hsa04392_Hippo_signaling_pathway,0.4743401759530796,0.8443220063880276,0.6792452830188679,1.0
hsa04390_Hippo_signaling_pathway,-0.16019967465072088,-0.6576001567234948,0.6981132075471698,1.0
hsa04380_Osteoclast_differentiation,-0.23349664613401297,-1.0488927980014366,0.40816326530612246,1.0
hsa04371_Apelin_signaling_pathway,0.11698684939259046,0.39149428032588834,0.9787234042553191,1.0
hsa04514_Cell_adhesion_molecules,0.1744643172595179,0.5838415401619356,0.7659574468085106,1.0
hsa03040_Spliceosome,0.15042172132044018,0.9368669471108554,0.391304347826087,1.0
hsa04146_Peroxisome,0.31290943699760265,1.4052293473003774,0.19148936170212766,1.0
hsa04144_Endocytosis,0.09543870106963409,0.7672031241372621,0.8,1.0
hsa03060_Protein_export,-0.26820208023774067,-0.5789702600402237,0.7446808510638298,1.0
hsa03320_PPAR_signaling_pathway,0.22408567605954424,0.7986367465283373,0.5909090909090909,1.0
hsa03410_Base_excision_repair,-0.24986717096277536,-0.6130999287641403,0.82,1.0
hsa03420_Nucleotide_excision_repair,0.18344016037825742,0.7817774258680402,0.6136363636363636,1.0
hsa03430_Mismatch_repair,-0.2806877869081052,-0.9061661843962845,0.4107142857142857,1.0
hsa03440_Homologous_recombination,-0.22805247987989266,-0.713852655553966,0.5471698113207547,1.0
hsa03460_Fanconi_anemia_pathway,-0.21647146172867823,-0.9317034432563839,0.39215686274509803,1.0
hsa04010_MAPK_signaling_pathway,0.09756755438980827,0.7016606917788916,0.7714285714285715,1.0
hsa04014_Ras_signaling_pathway,0.15194642817055456,0.6823686179984657,0.851063829787234,1.0
hsa04015_Rap1_signaling_pathway,0.13106672408179418,0.6970741495233509,0.8571428571428571,1.0
hsa04020_Calcium_signaling_pathway,0.1454145347817928,0.6530348645284619,0.8936170212765957,1.0
hsa04022_cGMP-PKG_signaling_pathway,0.25376289217669984,1.139611086083198,0.2765957446808511,1.0
hsa04024_cAMP_signaling_pathway,0.16702638518436577,0.917055904784032,0.5294117647058824,1.0
hsa04060_Cytokine-cytokine_receptor_interaction,0.16366775190928665,0.8986153783156202,0.5882352941176471,1.0
hsa04061_Viral_protein_interaction_with_cytokine_and_cytokine_receptor,-0.20473818210497338,-0.6177165582002572,0.7307692307692307,1.0
hsa04062_Chemokine_signaling_pathway,0.2071390478788804,0.882776330513401,0.4772727272727273,1.0
hsa04064_NF-kappa_B_signaling_pathway,-0.22249321549957282,-0.5459323609727617,0.9,1.0
hsa04142_Lysosome,0.1796296341257124,0.8066897436532551,0.6808510638297872,1.0
hsa04141_Protein_processing_in_endoplasmic_reticulum,-0.1432267983114421,-0.7709004809418502,0.5396825396825397,1.0
hsa04140_Autophagy,-0.2235759773611767,-0.8337140866622289,0.4642857142857143,1.0
hsa04137_Mitophagy,0.19845092467616582,0.6641122685112962,0.7021276595744681,1.0
hsa04130_SNARE_interactions_in_vesicular_transport,-0.31533717047488813,-0.773743889643037,0.62,1.0
hsa04120_Ubiquitin_mediated_proteolysis,-0.1727581064782985,-0.7435590879781996,0.6666666666666666,1.0
hsa04145_Phagosome,0.17396849482758703,0.5821822797650102,0.7659574468085106,1.0
hsa04115_p53_signaling_pathway,0.09927854080084242,0.6095243419622549,0.8888888888888888,1.0
hsa04110_Cell_cycle,0.18482485516421482,1.4758600812295446,0.075,1.0
hsa04072_Phospholipase_D_signaling_pathway,0.1681983199807201,0.7553534264463178,0.723404255319149,1.0
hsa04071_Sphingolipid_signaling_pathway,-0.16534579782041794,-0.5175674341316445,0.8867924528301887,1.0
hsa04070_Phosphatidylinositol_signaling_system,-0.24199553239016997,-0.781252973784502,0.5178571428571429,1.0
hsa04068_FoxO_signaling_pathway,0.1254042597744731,0.5631717208737297,0.9361702127659575,1.0
hsa04066_HIF-1_signaling_pathway,-0.15798465405910017,-0.4766562628938916,0.9615384615384616,1.0
hsa04114_Oocyte_meiosis,0.1324631115158669,0.8132622642283684,0.6444444444444445,1.0
hsa05418_Fluid_shear_stress_and_atherosclerosis,-0.13520472338933268,-0.554998925462436,0.8679245283018868,1.0
