Gene Set,ES,NES,P-value,FDR
hsa05206_MicroRNAs_in_cancer,0.11249520154138118,1.7546450297722638,0.0,0.1613961452209225
hsa04910_Insulin_signaling_pathway,0.14861854828442916,1.7655934337246197,0.03571428571428571,0.16158801992488883
hsa05414_Dilated_cardiomyopathy,0.1878229256941219,1.7879360476772126,0.0,0.164529519911486
hsa04211_Longevity_regulating_pathway,0.17484343136703065,1.7666165566909224,0.0,0.16463685048950938
hsa04728_Dopaminergic_synapse,0.14299589476058852,1.7781107015940856,0.0,0.16479879899481087
hsa05032_Morphine_addiction,0.2210952621817194,1.737240372543895,0.075,0.1685280821617193
hsa04150_mTOR_signaling_pathway,0.1321958395563129,1.7312492372961632,0.045454545454545456,0.16907588646872282
hsa05152_Tuberculosis,0.13224796968929944,1.72216110835316,0.043478260869565216,0.17072125583368689
hsa04915_Estrogen_signaling_pathway,0.15957230732238012,1.7387778409880503,0.0,0.17148471518210034
hsa00563_Glycosylphosphatidylinositol_(GPI)-anchor_biosynthesis,0.36280832499934634,1.7112747185778452,0.022727272727272728,0.17597112194579104
hsa04714_Thermogenesis,0.126900733424399,1.6960083220270759,0.043478260869565216,0.17817780202167136
hsa04350_TGF-beta_signaling_pathway,0.16033677316730924,1.6985883287588497,0.029411764705882353,0.18105163753814993
hsa00190_Oxidative_phosphorylation,0.1827336057065472,1.6710768210576645,0.02564102564102564,0.19666419176919814
hsa05145_Toxoplasmosis,0.15104949335608764,1.6654015228708925,0.034482758620689655,0.19741522796253386
hsa04070_Phosphatidylinositol_signaling_system,0.16334822736688015,1.6613680171337297,0.03125,0.20592046900914107
hsa04931_Insulin_resistance,0.15261602585253062,1.654551538507664,0.03333333333333333,0.2088425078679576
hsa05142_Chagas_disease,0.15522185911102243,1.6444015496002882,0.029411764705882353,0.21200678829019942
hsa04722_Neurotrophin_signaling_pathway,0.1355734709472501,1.6425102626913213,0.037037037037037035,0.2121685020875222
hsa00564_Glycerophospholipid_metabolism,0.17075777925942764,1.6254884105917946,0.02631578947368421,0.2176623406815025
hsa05235_PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer,0.150888714253507,1.6328853644212045,0.03333333333333333,0.21806412509849082
hsa04010_MAPK_signaling_pathway,0.11406168794355728,1.6274710363277292,0.0,0.21851576863244238
hsa04066_HIF-1_signaling_pathway,0.1536630123856928,1.627887316454247,0.029411764705882353,0.22159345551458948
hsa04110_Cell_cycle,0.10792080633592419,1.6139552167355011,0.047619047619047616,0.2237681890630554
hsa04962_Vasopressin-regulated_water_reabsorption,0.24206666178851374,1.5915727112496123,0.09090909090909091,0.2261014224147556
hsa00512_Mucin_type_O-glycan_biosynthesis,0.26045064744831165,1.5917242119395707,0.0851063829787234,0.22911610804695232
hsa04914_Progesterone-mediated_oocyte_maturation,0.145924105545651,1.5820026238214888,0.03333333333333333,0.23707662723360645
hsa00350_Tyrosine_metabolism,0.4313870251179208,1.578919508344321,0.06818181818181818,0.24290656310172645
hsa05415_Diabetic_cardiomyopathy,0.12820620103162,1.5532537410437508,0.037037037037037035,0.24291642893021032
hsa04933_AGE-RAGE_signaling_pathway_in_diabetic_complications,0.15596813662028775,1.575900737679005,0.02857142857142857,0.24406910737206164
hsa00340_Histidine_metabolism,0.4294179039975494,1.5717123287811496,0.06818181818181818,0.24493051954514264
hsa05170_Human_immunodeficiency_virus_1_infection,0.10731891946867005,1.5552865947597905,0.06666666666666667,0.2449625558701937
hsa04923_Regulation_of_lipolysis_in_adipocytes,0.2191984221042268,1.5606324917113352,0.07692307692307693,0.24521587166899003
hsa05130_Pathogenic_Escherichia_coli_infection,0.1191345169461551,1.5723954487137823,0.09523809523809523,0.2463184132371659
hsa00620_Pyruvate_metabolism,0.23791513748833992,1.5555951658229197,0.11363636363636363,0.247844468292196
hsa00900_Terpenoid_backbone_biosynthesis,0.27445522573243836,1.5640340388375564,0.16666666666666666,0.24817027976138753
hsa05410_Hypertrophic_cardiomyopathy,0.16455845102827005,1.5656624237968433,0.0,0.2484752217059718
hsa01040_Biosynthesis_of_unsaturated_fatty_acids,0.2673723883669456,1.5402858286607886,0.16666666666666666,0.25500993931535515
hsa04911_Insulin_secretion,0.2166179594539108,1.542260307198913,0.07692307692307693,0.2563861997145833
hsa04152_AMPK_signaling_pathway,0.12754718543290247,1.5243318169558493,0.03571428571428571,0.2635827087163532
hsa00640_Propanoate_metabolism,0.22962299753963186,1.5097564202323228,0.13636363636363635,0.2682885209826236
hsa05220_Chronic_myeloid_leukemia,0.14921209137811617,1.5076377135021426,0.11428571428571428,0.27022375532640974
hsa04630_JAK-STAT_signaling_pathway,0.14076184901372615,1.4912139563875142,0.029411764705882353,0.2867550786720863
hsa00650_Butanoate_metabolism,0.3150602646779172,1.486059245671211,0.11363636363636363,0.28702822737161376
hsa04142_Lysosome,0.13458244286609738,1.4664760657301754,0.06666666666666667,0.29123037759864234
hsa00010_Glycolysis_/_Gluconeogenesis,0.2171219947645693,1.471047441389022,0.14634146341463414,0.29356555817503466
hsa05034_Alcoholism,0.14471045821383685,1.466749802517084,0.11428571428571428,0.29417209858448723
hsa04613_Neutrophil_extracellular_trap_formation,0.13643305112006546,1.4764492725611982,0.06666666666666667,0.294812763771967
hsa04611_Platelet_activation,0.13261849331192724,1.4679610902412803,0.06896551724137931,0.29580753811919336
hsa04022_cGMP-PKG_signaling_pathway,0.1231429521459808,1.4716962930455042,0.03571428571428571,0.29662353273935793
hsa00240_Pyrimidine_metabolism,0.2219131578816403,1.4509670938869805,0.1590909090909091,0.30072041569876123
hsa04918_Thyroid_hormone_synthesis,0.17301670121660861,1.4373020285826277,0.13157894736842105,0.3152753167452811
hsa04960_Aldosterone-regulated_sodium_reabsorption,0.2063462516513158,1.398039502451259,0.17073170731707318,0.3427478166201039
hsa04071_Sphingolipid_signaling_pathway,0.11713391520442597,1.3998815668468325,0.07142857142857142,0.3434616239368042
hsa04144_Endocytosis,0.09851067776821147,1.4060556721125272,0.0,0.3457974799296456
hsa04020_Calcium_signaling_pathway,0.11867760228575817,1.4019779174564073,0.14285714285714285,0.3467641395515812
hsa05213_Endometrial_cancer,0.15986615921099706,1.3802662922910156,0.175,0.35458445292980717
hsa03420_Nucleotide_excision_repair,0.1598832401055388,1.3804137667977812,0.175,0.35789832632167456
hsa04972_Pancreatic_secretion,0.16366431534544154,1.37331523213986,0.13157894736842105,0.3593161887487204
hsa04922_Glucagon_signaling_pathway,0.13521269722523407,1.370482820667008,0.14285714285714285,0.36112161067612913
hsa05166_Human_T-cell_leukemia_virus_1_infection,0.093523377991051,1.3662232809524082,0.125,0.3651060479231884
hsa04912_GnRH_signaling_pathway,0.14287538338910105,1.3600580907640298,0.17142857142857143,0.37280517001030367
hsa05224_Breast_cancer,0.11945369456687358,1.3453836745726033,0.14814814814814814,0.37611004637689643
hsa05416_Viral_myocarditis,0.19067475207240026,1.3557892659491368,0.15789473684210525,0.3778006390304159
hsa04072_Phospholipase_D_signaling_pathway,0.12211957898594633,1.346433730407151,0.10344827586206896,0.3778281160650052
hsa05207_Chemical_carcinogenesis,0.10789200916956525,1.3394288559153633,0.08,0.37995278657136955
hsa00480_Glutathione_metabolism,0.23628837931316726,1.3465331812914145,0.19047619047619047,0.3811423977848737
hsa05210_Colorectal_cancer,0.12026225550291007,1.331189242873489,0.13793103448275862,0.38594424617534756
hsa01523_Antifolate_resistance,0.23410202803070065,1.334073852752458,0.19047619047619047,0.38713460805534183
hsa04961_Endocrine_and_other_factor-regulated_calcium_reabsorption,0.21651896932052006,1.3232391210702172,0.2127659574468085,0.395560033941451
"hsa00250_Alanine,_aspartate_and_glutamate_metabolism",0.27921508433880005,1.3169866344038004,0.2727272727272727,0.40427914739636117
hsa05146_Amoebiasis,0.1818578413659704,1.2947778245103816,0.1794871794871795,0.41675185701490325
hsa05016_Huntington_disease,0.08343682913046672,1.30140677582481,0.15,0.41984057176167855
hsa00790_Folate_biosynthesis,0.2377047154577467,1.294847957515152,0.23255813953488372,0.4200858718710224
hsa05214_Glioma,0.13928235592553037,1.288327358167699,0.1794871794871795,0.42067488700102557
hsa04650_Natural_killer_cell_mediated_cytotoxicity,0.13699178530639028,1.304050995732116,0.2,0.4212697441176266
hsa04919_Thyroid_hormone_signaling_pathway,0.11442255366013772,1.277984900473721,0.1724137931034483,0.4219376227170921
hsa04670_Leukocyte_transendothelial_migration,0.12803086312602893,1.2976895071999628,0.2,0.42347366116030494
hsa04916_Melanogenesis,0.12579719895053187,1.2794472664341723,0.125,0.4238392288926602
hsa04710_Circadian_rhythm,0.19390343650477881,1.2678270565195473,0.20454545454545456,0.4375751444143468
hsa05167_Kaposi_sarcoma-associated_herpesvirus_infection,0.09360680781836053,1.258175602584907,0.25,0.45110002040373487
hsa04970_Salivary_secretion,0.13407495036013453,1.2401601440909844,0.23076923076923078,0.4671364452710053
hsa05230_Central_carbon_metabolism_in_cancer,0.18814544512264664,1.2370441844021203,0.25,0.46947929001576755
hsa04713_Circadian_entrainment,0.13032857714214016,1.2406321552801014,0.2894736842105263,0.4701681644617581
hsa04114_Oocyte_meiosis,0.09834436506961602,1.2228824349435479,0.16,0.48325076742618983
hsa01230_Biosynthesis_of_amino_acids,0.2594759372588062,1.2238820912146549,0.3181818181818182,0.48683040274045797
hsa05162_Measles,0.09518576976547122,1.2139037341109653,0.24,0.4948442198077881
hsa00471_D-Glutamine_and_D-glutamate_metabolism,0.6284394843178762,1.2145027258909322,0.32,0.49796753884221245
hsa00910_Nitrogen_metabolism,0.3164785638974233,1.1772448932056523,0.2727272727272727,0.5189741489034863
hsa00520_Amino_sugar_and_nucleotide_sugar_metabolism,0.1790753912053728,1.1774091640418705,0.29545454545454547,0.5225781360486494
hsa05110_Vibrio_cholerae_infection,0.1931347186854598,1.1803280618021632,0.2765957446808511,0.5260764691396851
hsa05221_Acute_myeloid_leukemia,0.128652929020179,1.1900077871580743,0.2564102564102564,0.5261912843202619
"hsa04928_Parathyroid_hormone_synthesis,_secretion_and_action",0.11722921342270413,1.1844829842401188,0.22857142857142856,0.5265745312739779
hsa00630_Glyoxylate_and_dicarboxylate_metabolism,0.24664984775259569,1.1532337570220368,0.35555555555555557,0.5286955987763214
hsa03440_Homologous_recombination,0.15180445251210806,1.1927927402587353,0.25,0.5291740811847764
hsa00330_Arginine_and_proline_metabolism,0.24701841859452642,1.1651231397864261,0.3409090909090909,0.5295235786295851
hsa00670_One_carbon_pool_by_folate,0.2495018960269483,1.1665687676721914,0.35555555555555557,0.5296348388071672
hsa00020_Citrate_cycle_(TCA_cycle),0.19313897082371898,1.1803540484199195,0.2765957446808511,0.529781233006866
hsa04662_B_cell_receptor_signaling_pathway,0.11465448592644355,1.162109820299283,0.2857142857142857,0.5312232682406631
hsa04664_Fc_epsilon_RI_signaling_pathway,0.13890084621366144,1.153891310092639,0.2631578947368421,0.5317535198801934
hsa04540_Gap_junction,0.16252257104864917,1.1556137081984916,0.3157894736842105,0.5335132230236176
hsa04370_VEGF_signaling_pathway,0.13935824309731382,1.157691044246152,0.2631578947368421,0.5337987943951047
hsa04726_Serotonergic_synapse,0.12260795010024413,1.1212349403258766,0.38461538461538464,0.5524387412844919
hsa04261_Adrenergic_signaling_in_cardiomyocytes,0.10028832388995186,1.1260526099967834,0.2222222222222222,0.5546223469643071
hsa04934_Cushing_syndrome,0.09311293049937139,1.1280890196724978,0.3333333333333333,0.5550330518565152
hsa03460_Fanconi_anemia_pathway,0.12992844540602355,1.1217874657701252,0.275,0.5559351890141405
hsa04145_Phagosome,0.10828909273144265,1.12817882658535,0.34375,0.5586371625828562
hsa03018_RNA_degradation,0.11030132827312596,1.12184320573469,0.28125,0.5594761774791988
hsa05226_Gastric_cancer,0.10055189579007806,1.129012035526565,0.2222222222222222,0.5606839313295676
hsa04974_Protein_digestion_and_absorption,0.16404763936082953,1.111457456944095,0.2926829268292683,0.5676760712770471
hsa03320_PPAR_signaling_pathway,0.17979287504873293,1.0987904048350996,0.3617021276595745,0.5758209064672082
hsa04068_FoxO_signaling_pathway,0.08451628354791779,1.1005889685166863,0.34782608695652173,0.5778727037475262
hsa00604_Glycosphingolipid_biosynthesis,0.2981214932466168,1.0911543790987994,0.4090909090909091,0.5811874822679345
hsa05417_Lipid_and_atherosclerosis,0.07425255261108879,1.0789599318585914,0.26666666666666666,0.5975107877934952
hsa00100_Steroid_biosynthesis,0.26072746366489297,1.0724671123492122,0.4146341463414634,0.6002601837132152
hsa04610_Complement_and_coagulation_cascades,0.1886996167801469,1.0753397861969367,0.40476190476190477,0.600516835731091
hsa00360_Phenylalanine_metabolism,0.5505639698888439,1.064002913396054,0.38,0.600685900155565
hsa04371_Apelin_signaling_pathway,0.08922356791406025,1.0663216356527963,0.39285714285714285,0.603481031149411
hsa00510_N-Glycan_biosynthesis,0.15568549168126547,1.0548021376067875,0.3170731707317073,0.6035835857564307
hsa05012_Parkinson_disease,0.07999960347403155,1.055873777188587,0.3333333333333333,0.6035896557969666
hsa00830_Retinol_metabolism,0.28122242483563137,1.0460982235749867,0.45454545454545453,0.6049824684602968
hsa05231_Choline_metabolism_in_cancer,0.10440030782911845,1.0581759796849322,0.4,0.6050398063340737
hsa04136_Autophagy,0.2249327794639248,1.0516936325003727,0.4,0.6051255514872683
hsa04917_Prolactin_signaling_pathway,0.11591965940545593,1.0600713272655353,0.4358974358974359,0.6053186655386322
hsa00140_Steroid_hormone_biosynthesis,0.2524136659599976,1.0382694313995575,0.4634146341463415,0.6086319281058357
hsa04550_Signaling_pathways_regulating_pluripotency_of_stem_cells,0.09230358649044144,1.0395973001841197,0.2962962962962963,0.6095593672343778
hsa00760_Nicotinate_and_nicotinamide_metabolism,0.21930810035635806,1.0344206068585793,0.4090909090909091,0.6099844435016264
hsa04921_Oxytocin_signaling_pathway,0.091863650203835,1.0260246263302937,0.41379310344827586,0.6174650693845252
hsa04929_GnRH_secretion,0.17192206236290689,0.9904131010278221,0.5,0.6713652190195376
hsa04750_Inflammatory_mediator_regulation_of_TRP_channels,0.10340335094917878,0.9843238141958109,0.47368421052631576,0.67516671862584
hsa00440_Phosphonate_and_phosphinate_metabolism,0.3174264242121113,0.9863959028925189,0.4444444444444444,0.6751982275020035
hsa04930_Type_II_diabetes_mellitus,0.1602995968219977,0.9796587258488662,0.48936170212765956,0.6755925263892464
hsa04640_Hematopoietic_cell_lineage,0.1466564528937871,0.964256732545611,0.45454545454545453,0.6791616280098648
hsa04924_Renin_secretion,0.13779605238851186,0.9797962587494111,0.5,0.6793045732375388
hsa00053_Ascorbate_and_aldarate_metabolism,0.3123890589931437,0.9707423969637161,0.4888888888888889,0.6820406150741322
hsa04720_Long-term_potentiation,0.1161089077096972,0.9645517884353295,0.39473684210526316,0.6828130346120683
hsa00860_Porphyrin_and_chlorophyll_metabolism,0.2077035615728765,0.9711368599741029,0.4444444444444444,0.6857473575473613
hsa05133_Pertussis,0.11332130254664954,0.9413943098360832,0.39473684210526316,0.6940315913164974
hsa00072_Synthesis_and_degradation_of_ketone_bodies,0.3057666296858522,0.9501633378884623,0.4888888888888889,0.6950166547811408
hsa05211_Renal_cell_carcinoma,0.09264446460644095,0.9422603045206129,0.5,0.6973320233124177
hsa04060_Cytokine-cytokine_receptor_interaction,0.08361546880120403,0.9255440299246113,0.5862068965517241,0.6997082340654678
"hsa00260_Glycine,_serine_and_threonine_metabolism",0.25115865693236866,0.9342662663050233,0.5909090909090909,0.7002965457502475
hsa04520_Adherens_junction,0.0877411046512575,0.942598799232559,0.5142857142857142,0.7007854572555463
hsa04724_Glutamatergic_synapse,0.09779486212487168,0.9309279899243347,0.5428571428571428,0.7017557666393348
hsa04260_Cardiac_muscle_contraction,0.1300591864136596,0.9259856444869211,0.48717948717948717,0.7026247763844481
hsa02010_ABC_transporters,0.1956149846285982,0.9146156209239834,0.4888888888888889,0.7028571673459242
hsa05164_Influenza_A,0.07750791961738371,0.9207967344439865,0.5357142857142857,0.7035391755344479
hsa00770_Pantothenate_and_CoA_biosynthesis,0.2501401695324062,0.9155379519986976,0.6136363636363636,0.7049523075233295
hsa01210_2-Oxocarboxylic_acid_metabolism,0.28924842519870203,0.8988333666369885,0.6222222222222222,0.7188381449035589
hsa05418_Fluid_shear_stress_and_atherosclerosis,0.07367983699187691,0.8926516933365876,0.7037037037037037,0.7253979635129403
hsa05225_Hepatocellular_carcinoma,0.0656616030645787,0.8775569867096805,0.5652173913043478,0.7330366939689135
hsa04727_GABAergic_synapse,0.13544884457139894,0.8856248915304713,0.5,0.7337799758103839
hsa04612_Antigen_processing_and_presentation,0.12953000308502874,0.8775931698120036,0.4878048780487805,0.736665588493512
hsa00601_Glycosphingolipid_biosynthesis,0.23301696147584805,0.8667823328996526,0.6363636363636364,0.744758624705716
hsa00983_Drug_metabolism,0.18286925704625892,0.855021814401531,0.5555555555555556,0.7536695074782408
hsa00603_Glycosphingolipid_biosynthesis,0.2764034300904539,0.8589178158793621,0.6222222222222222,0.7564750561379182
hsa04218_Cellular_senescence,0.062473793213378946,0.8459449863305112,0.6,0.7593001830296845
hsa04730_Long-term_depression,0.11843029628336571,0.8420964113969068,0.5,0.7605850820795667
hsa00450_Selenocompound_metabolism,0.20223035569928416,0.8318471807976591,0.6097560975609756,0.7640745903792148
hsa00600_Sphingolipid_metabolism,0.1362938754338946,0.8329495956052853,0.5319148936170213,0.7677304496633259
hsa04979_Cholesterol_metabolism,0.14514031658166973,0.827109030026971,0.5476190476190477,0.7713472222501493
hsa04530_Tight_junction,0.0633478190296062,0.8078744780579541,0.68,0.7932219711695001
hsa04723_Retrograde_endocannabinoid_signaling,0.085020056020874,0.8093221682106891,0.6571428571428571,0.7950515267705266
hsa04971_Gastric_acid_secretion,0.0924344785588004,0.7980688072440562,0.625,0.7950640214753973
hsa00590_Arachidonic_acid_metabolism,0.19514489424984738,0.8027020946854195,0.6097560975609756,0.7953354075331165
hsa04973_Carbohydrate_digestion_and_absorption,0.1406579690761484,0.81030609697386,0.5714285714285714,0.7970030336167763
hsa05031_Amphetamine_addiction,0.11971592080693957,0.8111006864483593,0.6097560975609756,0.8007624818885535
hsa04920_Adipocytokine_signaling_pathway,0.11621738138867871,0.7873973418590109,0.6585365853658537,0.8057486386442102
hsa04130_SNARE_interactions_in_vesicular_transport,0.11853006395400571,0.7793275367125271,0.6363636363636364,0.8062215754746139
hsa00120_Primary_bile_acid_biosynthesis,0.2522775476625541,0.7839471462521704,0.6888888888888889,0.8065531022912417
hsa05219_Bladder_cancer,0.16534774373595518,0.7799033101837951,0.5909090909090909,0.8098862189994985
hsa00980_Metabolism_of_xenobiotics_by_cytochrome_P450,0.20557445474325375,0.7647010086233595,0.7045454545454546,0.8232980540999209
hsa00565_Ether_lipid_metabolism,0.1329281867254779,0.757515941643189,0.6428571428571429,0.8295134614762629
hsa00130_Ubiquinone_and_other_terpenoid-quinone_biosynthesis,0.24161661871642406,0.7508185349224975,0.7333333333333333,0.8326228406441366
hsa00920_Sulfur_metabolism,0.3268593556792269,0.7538885700278535,0.7872340425531915,0.834178965391842
hsa00051_Fructose_and_mannose_metabolism,0.20209503360167938,0.7517581706636998,0.7272727272727273,0.8351331730542592
hsa05134_Legionellosis,0.10472435858947861,0.7456086367750264,0.6923076923076923,0.8383927152973895
hsa00061_Fatty_acid_biosynthesis,0.31759863190048504,0.7325290657466598,0.8723404255319149,0.850669897059152
hsa04061_Viral_protein_interaction_with_cytokine_and_cytokine_receptor,0.12707254357540562,0.7241464724280996,0.6904761904761905,0.8581621593580767
hsa00040_Pentose_and_glucuronate_interconversions,0.2293419503038093,0.7126752623149316,0.7777777777777778,0.8717990813672502
hsa00430_Taurine_and_hypotaurine_metabolism,0.3657229161081176,0.7067848052485185,0.76,0.8736141793337526
hsa04976_Bile_secretion,0.10768803636711062,0.7080419035963335,0.6590909090909091,0.8744978116212737
hsa05030_Cocaine_addiction,0.14799697352642222,0.698064134063785,0.7272727272727273,0.8799215559169017
hsa04330_Notch_signaling_pathway,-0.11619929750759102,-0.459520561318693,0.6785714285714286,0.8852465918295436
hsa04672_Intestinal_immune_network_for_IgA_production,-0.13381321449690328,-0.46514230030445414,0.6964285714285714,0.8962387357973097
hsa05143_African_trypanosomiasis,-0.13524847144149305,-0.47013133460307993,0.6785714285714286,0.9060954093012417
hsa04514_Cell_adhesion_molecules,-0.09210911098739884,-0.47558945981434175,0.7272727272727273,0.9175891341256366
hsa05131_Shigellosis,-0.05430467725903037,-0.42633401491307493,0.9764705882352941,0.918498755850199
hsa05169_Epstein-Barr_virus_infection,-0.0758691174684124,-0.5328518112047845,0.9102564102564102,0.9200592645709647
hsa00515_Mannose_type_O-glycan_biosynthesis,0.2862487125524591,0.6602216789237901,0.8936170212765957,0.92470437213755
hsa05140_Leishmaniasis,-0.11629640714296707,-0.48569991663306955,0.6129032258064516,0.9247813411078718
hsa05216_Thyroid_cancer,-0.1376264738330038,-0.5404439022003166,0.6379310344827587,0.9319567736545665
hsa04216_Ferroptosis,0.11945930608873544,0.6507302061606427,0.7906976744186046,0.9357737477319709
hsa00500_Starch_and_sucrose_metabolism,0.13620020668365002,0.636816432250608,0.7777777777777778,0.939637339874431
hsa04657_IL-17_signaling_pathway,0.06813430703529404,0.6302254955415881,0.8717948717948718,0.9418685194817182
hsa04141_Protein_processing_in_endoplasmic_reticulum,-0.06715106758707146,-0.4879502975388691,0.9404761904761905,0.9424448217317487
hsa00513_Various_types_of_N-glycan_biosynthesis,0.11706345156959587,0.6376792773028063,0.7906976744186046,0.9428487546745576
hsa00730_Thiamine_metabolism,0.2780920495444898,0.6414086484737399,0.9148936170212766,0.9433451025794064
hsa05160_Hepatitis_C,-0.08434396397690475,-0.5500583762586374,0.7948717948717948,0.9443278283685754
hsa04340_Hedgehog_signaling_pathway,-0.09813555944263544,-0.39685755876389994,0.8,0.9475827398408043
hsa04310_Wnt_signaling_pathway,-0.07168286760686328,-0.4931476912373872,0.8734177215189873,0.9543752999520076
hsa05204_Chemical_carcinogenesis,0.1990000959524193,0.6183885913402009,0.8222222222222222,0.9574710083439399
hsa00982_Drug_metabolism,0.19751205251210144,0.6137645278064264,0.8222222222222222,0.9588688764992421
hsa05203_Viral_carcinogenesis,-0.0835212849948709,-0.5560155417265088,0.7974683544303798,0.960508548189679
hsa04966_Collecting_duct_acid_secretion,0.1418614990175418,0.5835280643868725,0.8536585365853658,0.9707679253288077
hsa04122_Sulfur_relay_system,0.30024578116027534,0.5802457177753656,0.88,0.9710867325292443
