Gene Set,ES,NES,P-value,FDR
beta-Dextrin_BOSS,0.14255165928002822,0.44297626769216253,0.9111111111111111,1.0
"4,4'-METHYLENEBIS(2-CHLOROANILINE)_BOSS",0.26677798095488986,0.6153131831244744,0.9148936170212766,1.0
Miconazole nitrate_BOSS,0.0786007984229591,0.24425031949035017,1.0,1.0
Buspirone hydrochloride_BOSS,0.2223268570883469,0.5127883704623388,0.9361702127659575,1.0
GEMCITABINE HYDROCHLORIDE_BOSS,-0.12202942434550412,-0.8043583343773806,0.7922077922077922,1.0
warfarin_BOSS,0.08646825011541162,0.7255592932969882,0.6842105263157895,1.0
DULOXETINE HYDROCHLORIDE_BOSS,0.20517207236380042,0.6375678775639194,0.8222222222222222,1.0
Atracurium besylate_BOSS,0.3708835947815394,0.716758173365452,0.76,1.0
doxorubicin_BOSS,0.09640014503982548,1.2624654311026504,0.13636363636363635,1.0
Nitrogen peroxide_BOSS,0.23168077407424442,0.44773910403657174,0.92,1.0
Pentadecane_BOSS,0.09950738208738898,0.7075453831745637,0.7894736842105263,1.0
Methoprene_BOSS,0.09592224067161828,0.546630690276004,0.8333333333333334,1.0
HS-2012_BOSS,0.2518002696937728,0.7824640150537666,0.6888888888888889,1.0
5-Phosphoribosyl 1-pyrophosphate_BOSS,0.18638917125082688,0.3602099521267172,0.98,1.0
phloroglucinol_BOSS,0.2473253974316012,0.4779734196503819,0.92,1.0
"Inositol 1,4,5-triphosphate_BOSS",0.19535067723441424,0.8035485551239434,0.6097560975609756,1.0
11-cis-Retinal_BOSS,0.1147855159262263,1.355999409095931,0.14285714285714285,1.0
Ticagrelor_BOSS,0.21161695813551298,0.40896439341218693,0.96,1.0
LEVOSIMENDAN_BOSS,0.2085129487323694,0.40296568076700545,0.96,1.0
dydrogesterone_BOSS,0.2645246178537752,0.8220046579701777,0.6888888888888889,1.0
Geranylgeranyl pyrophosphate_BOSS,0.4318237724390086,0.995984972287477,0.44680851063829785,1.0
GW9662_BOSS,0.26704168691496466,0.6159214108092396,0.9148936170212766,1.0
Congo red_BOSS,0.22252546817325547,0.9153283774610748,0.5609756097560976,1.0
scopoletin_BOSS,0.07075270677033645,0.2198625405872963,1.0,1.0
diazepam_BOSS,0.07775835886706886,0.8757772370342712,0.6296296296296297,1.0
LUMINOL_BOSS,0.15066527899077364,0.29117106196792697,1.0,1.0
kaempferol_BOSS,0.06665738518673246,0.4745822535413523,0.9743589743589743,1.0
2-Aminophenol_BOSS,0.13924825737378493,0.2691068788263489,1.0,1.0
ACROLEIN_BOSS,0.1373118676180839,0.6420141038795715,0.7777777777777778,1.0
rosiglitazone_BOSS,-0.17783661507817156,-0.8290822207750244,0.5483870967741935,1.0
acetone_BOSS,0.10033161288125125,0.6131689785018847,0.8297872340425532,1.0
Salmon calcitonin_BOSS,-0.21087678991804717,-0.49883412748892086,0.74,1.0
Platelet activating factor_BOSS,0.0968629024908315,0.4528912949810862,0.9333333333333333,1.0
indinavir_BOSS,0.2879366083639912,0.5564573908360165,0.9,1.0
CEPHALOTHIN SODIUM_BOSS,0.13730382289859971,0.3166860024222997,1.0,1.0
Sodium orthovanadate_BOSS,0.18179657554114195,0.4193068302599681,0.9574468085106383,1.0
hypoxanthine_BOSS,0.16412095216634787,0.5100023893648102,0.8666666666666667,1.0
Bexarotene_BOSS,0.17447484732922777,0.5421768997036811,0.8444444444444444,1.0
Bromocresol green_BOSS,-0.7630873907395427,-1.8051016088839849,0.16,1.0
methoxsalen_BOSS,0.44901817376903075,0.8677586460197914,0.48,1.0
17-Hydroxy-17-methylandrost-4-en-3-one_BOSS,0.10171041107300052,1.1258378993677083,0.3103448275862069,1.0
CEFIXIME_BOSS,0.14726017121418966,0.5477820753467665,0.9318181818181818,1.0
COUMAPHOS_BOSS,0.2254570225640072,0.43571127420876365,0.94,1.0
glyburide_BOSS,0.2291865787488938,1.5068869947902432,0.13636363636363635,1.0
heptachlor_BOSS,0.25262890524382037,0.5826788825615673,0.9148936170212766,1.0
TOPOTECAN HYDROCHLORIDE_BOSS,0.11269022327488673,0.9455891457462671,0.39473684210526316,1.0
letrozole_BOSS,0.2143855036407357,0.41431479889553385,0.96,1.0
Risedronate_BOSS,-0.20133426888268605,-0.47626106405899593,0.74,1.0
Chalcone_BOSS,0.12243376611809129,0.7053196332392089,0.7142857142857143,1.0
Glargine_BOSS,0.20279975244245946,0.46774985238877487,0.9574468085106383,1.0
OCTAMETHYLTRISILOXANE_BOSS,0.26434589073489567,0.510866699001371,0.92,1.0
resveratrol_BOSS,0.09102997079723116,1.2568965675256871,0.23809523809523808,1.0
cytochalasin D_BOSS,0.10965644588989468,0.40135352143224573,1.0,1.0
Tetraethylammonium hydroxide_BOSS,0.12593449395071504,0.24337711108787485,1.0,1.0
Aziridine_BOSS,-0.11885255787882396,-0.427172294617818,0.7454545454545455,1.0
beta-carotene_BOSS,0.11806816301180738,0.6728333387009817,0.7380952380952381,1.0
Ruxolitinib_BOSS,0.42799744054078487,0.9871596844898874,0.5106382978723404,1.0
Olaparib_BOSS,0.23632077450556854,0.8790719394039508,0.6136363636363636,1.0
CHLOROFORM_BOSS,0.0815820455832412,0.5527356155171679,0.926829268292683,1.0
TERT-BUTYL HYDROPEROXIDE_BOSS,0.17436580474042607,0.638196224417178,0.7954545454545454,1.0
PROPIDIUM_BOSS,0.08271272004007015,1.1420561052430818,0.23809523809523808,1.0
5-Fluorouracil_BOSS,-0.12678352825185576,-0.844019726795185,0.7341772151898734,1.0
Sitagliptin_BOSS,0.23974779217044512,0.4633291739034923,0.92,1.0
Chloordaan_BOSS,0.2312765394447565,0.7186869571735031,0.7555555555555555,1.0
Agomelatine_BOSS,-0.11214127157789133,-0.2652728798878028,0.98,1.0
bupivacaine_BOSS,0.15931278776551375,0.5831006819524265,0.8181818181818182,1.0
modafinil_BOSS,0.21952551488549843,0.4242482257785538,0.96,1.0
Venlafaxine hydrochloride_BOSS,0.22932414288351544,0.5289273418288882,0.9148936170212766,1.0
cytarabine_BOSS,0.056627952866025455,0.5237945641394689,1.0,1.0
hydrochloric acid_BOSS,-0.19401480809511445,-0.458946703208394,0.76,1.0
diazinon_BOSS,0.11568018249045817,0.5456340389563807,0.9090909090909091,1.0
nitroglycerin_BOSS,0.10317602184033595,1.1242563544239377,0.3333333333333333,1.0
coumarin_BOSS,0.1218412123793677,0.5746940520895202,0.8863636363636364,1.0
Ethanolamine_BOSS,0.12242676793613062,0.28237264563134895,1.0,1.0
ATROPINE_BOSS,0.1809608802557416,1.0424841589003786,0.42857142857142855,1.0
efavirenz_BOSS,0.10067941528541414,0.47487923012637456,0.9318181818181818,1.0
Voriconazole_BOSS,0.2269868831371198,0.7053569408802077,0.7777777777777778,1.0
Nortriptyline hydrochloride_BOSS,0.17161882052678945,0.3958322285985917,0.9574468085106383,1.0
dextroamphetamine_BOSS,0.12434885483446811,1.0330035195951994,0.3157894736842105,1.0
MITHRAMYCIN_BOSS,-0.6615554969228744,-2.252773994087556,0.09090909090909091,1.0
S-adenosylhomocysteine_BOSS,0.22691163544461668,0.7051231102664792,0.7777777777777778,1.0
Etiocobalamin_BOSS,0.12156719092577775,0.452208683382153,1.0,1.0
curcumin_BOSS,0.1046118792561448,1.624691652113503,0.05555555555555555,1.0
6-Thioguanine_BOSS,0.09239265922163871,0.43199026671325336,0.9333333333333333,1.0
Vincristine sulfate_BOSS,0.0698108294087775,0.496388599595442,0.9736842105263158,1.0
Oleamide_BOSS,0.08515449555513371,0.19640557863824643,1.0,1.0
hesperidin_BOSS,0.13579274427794247,0.5051252532459131,0.9545454545454546,1.0
nicotinamide_BOSS,0.11648770700047295,0.8293604428568672,0.5384615384615384,1.0
Udp xylose_BOSS,0.15109732229584869,0.2920060155073057,1.0,1.0
Guanidine hydrochloride_BOSS,0.2196239800946882,0.8038456571032425,0.6818181818181818,1.0
Edetate sodium_BOSS,0.07677094545555391,0.5201393944812709,0.975609756097561,1.0
hydrochlorothiazide_BOSS,0.16989175242427043,0.3283275503442052,0.98,1.0
2-Aminoethyl dihydrogen phosphate_BOSS,-0.2189326340502164,-0.5178904208838416,0.72,1.0
carbamazepine_BOSS,0.18105612377322589,1.0317819227729927,0.42857142857142855,1.0
Acid red 87_BOSS,0.09330393195400272,1.0327861390555986,0.41379310344827586,1.0
pindolol_BOSS,0.19306589918798353,0.4452990931145645,0.9574468085106383,1.0
UNII-CXY7B3Q98Z_BOSS,0.07401461289815366,0.8743591954481884,0.6785714285714286,1.0
pralidoxime iodide_BOSS,0.18647790322859087,0.43010413305948214,0.9574468085106383,1.0
SU 5416_BOSS,0.08760354738141765,0.3603453283020872,0.975609756097561,1.0
daunorubicin_BOSS,0.10351908501748833,1.0492441208484267,0.4,1.0
AFLATOXIN G1_BOSS,0.1230239340148183,0.38229427424368245,0.9555555555555556,1.0
Pentetic acid_BOSS,0.2686383525371242,0.6196040588405346,0.9148936170212766,1.0
Ezetimibe_BOSS,0.16695016731851778,0.3226427338765472,0.98,1.0
Isoflavone_BOSS,0.11411435020414833,0.9575390640917996,0.39473684210526316,1.0
clarithromycin_BOSS,0.3101136840788942,1.1535686537474257,0.29545454545454547,1.0
diphenylpyraline_BOSS,0.09692317738578939,0.9857778662395114,0.4375,1.0
Antimycin A_BOSS,0.16517771884649107,0.6045669142674079,0.8181818181818182,1.0
RUTHENIUM_BOSS,0.13899374515077376,0.43192012474927105,0.9111111111111111,1.0
nutlin-3B_BOSS,-0.1354989618863482,-0.5312324965977184,0.6491228070175439,1.0
Deferasirox_BOSS,0.2795963148426526,0.644878178700947,0.9148936170212766,1.0
SODIUM BICARBONATE_BOSS,-0.1540399590881926,-0.6002973364012755,0.5254237288135594,1.0
metformin_BOSS,0.08646887358192488,1.0214855117926176,0.35714285714285715,1.0
calyculin A_BOSS,-0.631953801732394,-1.4949019445098568,0.22,1.0
dibutyl phthalate_BOSS,0.40150346954511,0.7759331970467856,0.66,1.0
TAMSULOSIN HYDROCHLORIDE_BOSS,0.28696132599003643,0.8917262541949917,0.6222222222222222,1.0
UNII-852497M0QB_BOSS,0.29187927814640724,0.5640768726119421,0.9,1.0
felodipine_BOSS,0.17361438032445167,0.5395030166764818,0.8444444444444444,1.0
"Natriuretic peptide, C-type_BOSS",0.21875538584668228,0.4227598981984604,0.96,1.0
Aredia_BOSS,0.18394911586333546,0.3554943764931305,0.98,1.0
Gibberellin_BOSS,-0.07089258247017834,-0.25479760524838135,1.0,1.0
"Salicylate, sodium_BOSS",-0.09387661200112507,-0.3423690079253583,0.9464285714285714,1.0
sucrose_BOSS,0.09547867970198141,1.0527035546059549,0.41379310344827586,1.0
ritonavir_BOSS,0.16845131335272595,0.9176041737981164,0.4883720930232558,1.0
zidovudine_BOSS,0.13494194731070416,0.49390097684231715,0.9318181818181818,1.0
POTASSIUM DICHROMATE_BOSS,0.22723243307395008,0.4391423776924053,0.94,1.0
Furafylline_BOSS,0.37083413600460713,0.7166625908616431,0.76,1.0
azathioprine_BOSS,0.11383157706872801,0.6557639181965209,0.7380952380952381,1.0
xanthine_BOSS,0.21091080179705682,0.8675530202574657,0.6097560975609756,1.0
"3,4-Dihydro-2-phenyl-2H-1-benzopyran-3,4-diol_BOSS",0.09156208173840823,0.6510504733303921,0.8421052631578947,1.0
water_BOSS,-0.14327021435052578,-0.9443672425643542,0.7012987012987013,1.0
alpha-GalNAc_BOSS,0.09093554316244273,0.9908781170258348,0.5,1.0
GNF-Pf-4325_BOSS,0.14756036118509822,0.8409001033255981,0.5476190476190477,1.0
"3,4-dichloroisocoumarin_BOSS",0.11204119899064226,0.4608662986883388,0.9512195121951219,1.0
norfloxacin_BOSS,0.16312348261053872,0.31524740127103745,0.98,1.0
Levorphanol tartrate_BOSS,0.14128715287802884,0.9289539307452581,0.4772727272727273,1.0
lovastatin_BOSS,0.10003794161516352,0.6540926315924334,0.6818181818181818,1.0
Everolimus_BOSS,0.14556119258174238,0.9862078696591307,0.4146341463414634,1.0
Thioridazine hydrochloride_BOSS,0.13148056335013142,0.7492663911803894,0.6666666666666666,1.0
indocyanine green_BOSS,0.13023306776762789,0.882356581752788,0.4878048780487805,1.0
ranitidine_BOSS,0.07767603542237078,0.2889412631911651,1.0,1.0
Vandetanib_BOSS,0.22144845156429108,1.0354023410562287,0.4,1.0
temephos_BOSS,0.3790773981856874,1.1779750012231378,0.3111111111111111,1.0
sn-Glycerol 3-phosphate_BOSS,0.1705556593117771,0.39338008802446256,0.9574468085106383,1.0
cabergoline_BOSS,0.17991223449447896,0.4149606698933434,0.9574468085106383,1.0
Digitonin_BOSS,0.23906656933405987,0.8750074715652743,0.6136363636363636,1.0
Lenalidomide_BOSS,-0.0860150783321138,-0.31369791055981927,1.0,1.0
mitotane_BOSS,-0.08661179348246749,-0.23327332422883398,1.0,1.0
2-Butanone_BOSS,-0.1441870934165887,-0.9575384422621209,0.6923076923076923,1.0
Danitin_BOSS,0.26382258472716913,0.6084966750537412,0.9148936170212766,1.0
terfenadine_BOSS,0.14376625182011568,0.5913630070860468,0.8536585365853658,1.0
CANRENONE_BOSS,0.15762224207167427,0.4898077851273609,0.8888888888888888,1.0
rapamycin_BOSS,0.10428765520424085,1.3764393276072522,0.09523809523809523,1.0
GLYCOGEN_BOSS,0.10787323468912578,1.2112171463128434,0.18518518518518517,1.0
Colfosceril palmitate_BOSS,-0.15020237192249206,-0.5114793828955293,0.7272727272727273,1.0
Sapropterin_BOSS,0.2265795837345286,0.8428364138513711,0.6363636363636364,1.0
hemin_BOSS,0.07220102475760308,0.8106841277151625,0.7407407407407407,1.0
Oxotremorine_BOSS,0.12467884917037395,1.1862349698147912,0.2777777777777778,1.0
arsenite_BOSS,0.190277924553717,1.0843340659561864,0.38095238095238093,1.0
mycophenolate mofetil_BOSS,0.1485533088536103,0.5525923211450043,0.9090909090909091,1.0
valacyclovir_BOSS,0.27665769036547777,0.5346601024795039,0.92,1.0
trimethoprim_BOSS,0.07226379325414456,0.813893015693943,0.7037037037037037,1.0
Triton X-100_BOSS,0.14927859680339786,0.5552902654369526,0.9090909090909091,1.0
DITHIZONE_BOSS,0.1164989328428628,0.42639770567186125,1.0,1.0
Elacridar_BOSS,0.431848852901487,0.8345777471175503,0.6,1.0
6-O-phosphono-beta-D-mannopyranose_BOSS,0.14530615047452322,0.45153579084952833,0.9111111111111111,1.0
FLAVONE_BOSS,0.06852496207523073,0.3232148413106542,1.0,1.0
fumagillin_BOSS,0.24418155707588615,0.47189773093720977,0.92,1.0
TRICHLOROETHYLENE_BOSS,0.18930270464586485,0.36584055672516735,0.96,1.0
cytosine_BOSS,0.06999703009836597,0.6663151122084624,0.8285714285714286,1.0
agmatine_BOSS,0.1389030700198457,0.32037460458224676,1.0,1.0
maltotriose_BOSS,0.05808904446911464,0.6487962323841888,0.8620689655172413,1.0
bilirubin_BOSS,0.11939292379092038,1.300963643014966,0.13333333333333333,1.0
Daidzin_BOSS,0.15065917546195348,0.2911592664767546,1.0,1.0
Paeoniflorin_BOSS,-0.1888656545218514,-0.5086757506284078,0.7924528301886793,1.0
citrinin_BOSS,-0.1934805428649551,-0.5211051242905363,0.7924528301886793,1.0
MDMA_BOSS,0.30634223999586535,0.7065666294596138,0.8723404255319149,1.0
trifluoperazine_BOSS,0.12794659932324798,0.8365718696671038,0.5681818181818182,1.0
33258 Hoechst_BOSS,0.09639087600795651,0.973932598658137,0.4857142857142857,1.0
Aliskiren_BOSS,0.12462931686029116,0.28745274026532763,1.0,1.0
chlorpromazine_BOSS,0.1450184244440677,0.4506416882923726,0.9111111111111111,1.0
L-thyroxine_BOSS,0.11076447408338397,1.2436804235892935,0.14814814814814814,1.0
Nitro-L-arginine_BOSS,0.20661621518228387,0.476552377350962,0.9574468085106383,1.0
Menadione sodium bisulfite_BOSS,0.1473906222765548,0.5394643679787249,0.9090909090909091,1.0
Telmisartan_BOSS,0.13032718214305097,0.7426936343206312,0.6666666666666666,1.0
"2,4-Dinitrofluorobenzene_BOSS",0.24566822138858285,0.56662433216592,0.9148936170212766,1.0
tranilast_BOSS,-0.10928418978125037,-0.38092505283273287,0.8928571428571429,1.0
caffeic acid_BOSS,0.07894496313888005,0.45478820273723525,0.9761904761904762,1.0
Kanamycin sulphate_BOSS,0.22241900329606823,0.42984009205949764,0.96,1.0
Estrone sulfate_BOSS,0.09611687103645251,1.0639227099751836,0.41379310344827586,1.0
phosphocholine_BOSS,-0.12665855082007252,-0.2996138537194929,0.92,1.0
Homovanillic acid_BOSS,0.17664319527976743,0.6570817846292941,0.8409090909090909,1.0
etoposide_BOSS,0.12767583911966904,0.8348015188259126,0.5681818181818182,1.0
cannabidiol_BOSS,0.19223495073121544,0.597366045579457,0.8222222222222222,1.0
Candesartan cilexetil_BOSS,0.2126013529501352,0.4108668044088627,0.96,1.0
2-deoxy-D-glucose_BOSS,0.08557162086324216,0.4876457623695897,0.9285714285714286,1.0
GLYCOPROTEIN_BOSS,0.11828870965982606,1.3281636892422373,0.14814814814814814,1.0
amantadine_BOSS,0.06618772669737005,0.12791235512792776,1.0,1.0
meprobamate_BOSS,0.12767766648659937,0.9078496646385397,0.5,1.0
SELENIUM_BOSS,0.13641721381283933,1.261825501961362,0.20512820512820512,1.0
OXYTOCIN_BOSS,0.08647035204685066,0.4927673488111567,0.9285714285714286,1.0
Dilantin sodium_BOSS,0.23179536459780942,0.5346271199507028,0.9148936170212766,1.0
trans-Lutein_BOSS,0.10294021762749542,0.48554286054806417,0.9318181818181818,1.0
Thuringiensin_BOSS,0.30005441455307547,1.2342331989121424,0.2926829268292683,1.0
staurosporine_BOSS,0.19429065662071843,1.6303023517161552,0.07894736842105263,1.0
"1,10-phenanthroline_BOSS",0.1334234052742039,0.7686290331276704,0.6190476190476191,1.0
tizanidine_BOSS,0.388500136566031,0.7508033575907233,0.7,1.0
2-Hydroxyquinoline_BOSS,0.14497843905588023,0.3343872102959484,1.0,1.0
myo-inositol_BOSS,0.1497853101570038,1.5234234723122417,0.0625,1.0
difluprednate_BOSS,0.10250085555030695,0.23641429279842252,1.0,1.0
flumequine_BOSS,0.531584236278275,1.027323266776237,0.38,1.0
sodium benzoate_BOSS,0.08273770629210157,0.34033034994554506,0.975609756097561,1.0
L-glutamine_BOSS,0.0754593238834636,0.9383138694777491,0.52,1.0
myricetin_BOSS,0.09317464892243638,0.9870809301538456,0.5,1.0
FLUOXETINE HYDROCHLORIDE_BOSS,0.06785186679594442,0.6455646462582997,0.8611111111111112,1.0
Phytic acid_BOSS,0.17103583492769622,0.6260082030039712,0.8181818181818182,1.0
phosphate_BOSS,-0.08142204010331065,-0.27726389598978185,1.0,1.0
methoxatin_BOSS,0.5452752607479328,1.0537821175543467,0.38,1.0
eugenol_BOSS,0.07651294414711611,0.17647417168716,1.0,1.0
retinol_BOSS,0.1298869189642476,1.2014218890669868,0.2564102564102564,1.0
oxidoazanium_BOSS,0.30280069921726943,0.5851832734542792,0.88,1.0
Merphalan_BOSS,0.08931037062090512,0.4212543340912803,0.9545454545454546,1.0
ciprofloxacin_BOSS,0.13026964488118856,0.7504607679974413,0.6666666666666666,1.0
L-leucine_BOSS,0.09345065663205167,1.1620306506466416,0.24,1.0
N-Acetylmuramyl-L-alanyl-D-isoglutamine_BOSS,0.16347566830817942,0.3770503602661099,0.9787234042553191,1.0
bicalutamide_BOSS,0.2719193812072833,0.6271716256529533,0.9148936170212766,1.0
Cladribine_BOSS,0.18936654544821974,1.0791404029844611,0.38095238095238093,1.0
DEHP_BOSS,0.27729013045463763,0.5358823366506764,0.92,1.0
keratan sulfate_BOSS,0.29658680168224993,0.9216372164274442,0.6,1.0
methanol_BOSS,0.07819480116810881,0.7952969178848114,0.78125,1.0
Emtricitabine_BOSS,0.3863504916136515,0.8911025937957721,0.6170212765957447,1.0
ryanodine_BOSS,0.2046113612891889,0.7488979759650345,0.75,1.0
OZONE_BOSS,0.0744877646028125,0.3513398663285921,1.0,1.0
Lopinavir_BOSS,0.17057923748875545,0.6243370108683093,0.8181818181818182,1.0
Coke_BOSS,-0.10697479776434307,-0.6269357760535715,0.7222222222222222,1.0
amiodarone_BOSS,0.20615771476597602,0.4754948637225416,0.9574468085106383,1.0
colcemid_BOSS,0.18674639805770307,0.580310484173691,0.8444444444444444,1.0
Tilarginine_BOSS,-0.24133069818234157,-0.5708735812550313,0.68,1.0
1-Ethyl-1-nitrosourea_BOSS,0.340589644188029,0.6582130206627083,0.78,1.0
Clopidogrel bisulfate_BOSS,-0.23187747346727078,-0.9163874299245944,0.39655172413793105,1.0
Deoxycorticosterone acetate_BOSS,0.08253744076026938,0.5868809320868851,0.9210526315789473,1.0
Propene_BOSS,0.06915574401352745,0.2572472696828532,1.0,1.0
clozapine_BOSS,0.15146187646262765,0.9903252282267206,0.45454545454545453,1.0
DEOXYCHOLIC ACID_BOSS,0.07165415929093315,0.26226136478615636,1.0,1.0
lamotrigine_BOSS,0.2678032602311346,0.832192969847818,0.6444444444444445,1.0
isocitric acid_BOSS,0.2024053001644111,0.466840063335241,0.9574468085106383,1.0
TITANIUM_BOSS,-0.059077985523625226,-0.24673309647820635,0.967741935483871,1.0
ondansetron_BOSS,0.10687106630080698,0.2464940163130467,1.0,1.0
leukotriene-A4_BOSS,0.5464512406231747,1.0560547799183682,0.38,1.0
triamcinolone_BOSS,0.3043191899744385,1.1138385668480357,0.4090909090909091,1.0
Poloxalene_BOSS,-0.1486279165161862,-0.5487982032203895,0.559322033898305,1.0
Tadalafil_BOSS,0.26789806149916784,0.9805336065289341,0.5227272727272727,1.0
ibuprofen_BOSS,0.18736349749415093,0.8837460288339348,0.5227272727272727,1.0
Esculin_BOSS,0.3000987819602947,0.692166332914073,0.8723404255319149,1.0
niclosamide_BOSS,-0.058249308429168874,-0.2150815038928223,1.0,1.0
Iniprol_BOSS,0.09082660572071116,0.5175922688306107,0.8809523809523809,1.0
Amiloride hydrochloride dihydrate_BOSS,0.1391797462754296,0.5177243081572954,0.9318181818181818,1.0
CHEBI:59004_BOSS,0.22985818872569305,0.7142794622977331,0.7555555555555555,1.0
milrinone_BOSS,0.26076807812378305,0.8103312901719091,0.6888888888888889,1.0
FARNESYL_BOSS,0.3318422219041507,0.7653813599011666,0.7659574468085106,1.0
Retinoic acid_BOSS,0.1191070799181564,1.5720333214390239,0.09523809523809523,1.0
acetoacetic acid_BOSS,0.11843869165415184,0.8432509171227527,0.5128205128205128,1.0
362-07-2_BOSS,0.14483531614234396,0.5387620386815994,0.9318181818181818,1.0
LANTHANUM_BOSS,0.19713519490352957,0.38097738533925923,0.96,1.0
Orphenadrine hydrochloride_BOSS,0.1777533275629895,1.0863258663658582,0.3617021276595745,1.0
Gefitinib_BOSS,0.12432709284922887,1.1834933668752858,0.3142857142857143,1.0
chlorophyll a_BOSS,0.07137536688037346,0.46928844039448864,0.9318181818181818,1.0
formic acid_BOSS,0.09831236521841184,1.1910816156910828,0.18518518518518517,1.0
Cuprizone_BOSS,0.26920448855959267,0.5202562750056655,0.92,1.0
alfacalcidol_BOSS,-0.2673325045282022,-0.6323814806626142,0.68,1.0
carmustine_BOSS,0.2611476547508419,0.6023270516370046,0.9148936170212766,1.0
ketamine_BOSS,0.13666913583548698,0.8352429708487287,0.5319148936170213,1.0
sulfamethoxazole_BOSS,0.07844828222770542,0.2437763786377687,1.0,1.0
