Gene Set,ES,NES,P-value,FDR
Platelet activating factor_BOSS,0.1986437700140087,0.3035980462959532,1.0,1.0
CHLOROFORM_BOSS,0.12854850151166985,0.25441111415686707,1.0,1.0
dextroamphetamine_BOSS,0.20543544716280074,0.5338660351611524,0.9433962264150944,1.0
Etiocobalamin_BOSS,0.2034482758620682,0.40264570902573765,1.0,1.0
curcumin_BOSS,0.17137443513864503,0.7637745228283876,0.7384615384615385,1.0
Vincristine sulfate_BOSS,0.26280171742801534,0.6829440238015608,0.7924528301886793,1.0
nicotinamide_BOSS,0.15799789208042764,0.31269458053518373,1.0,1.0
Edetate sodium_BOSS,0.11403481272199177,0.2897077378976735,1.0,1.0
efavirenz_BOSS,0.27199584696603474,0.41570600343357217,0.9787234042553191,1.0
PROPIDIUM_BOSS,0.1536149217487312,0.5448406937447293,0.9230769230769231,1.0
5-Fluorouracil_BOSS,0.11539750883139113,0.5263796080994847,0.9444444444444444,1.0
Chloordaan_BOSS,0.2940964089289101,0.44948349080958416,0.9787234042553191,1.0
ATROPINE_BOSS,0.21427669583776737,0.5443742603996549,0.9130434782608695,1.0
cytarabine_BOSS,0.2476408220840979,0.6291364949404473,0.8695652173913043,1.0
nitroglycerin_BOSS,0.12973858722525175,0.4755583153214138,1.0,1.0
Congo red_BOSS,-0.16142345548012654,-0.27410728492764064,1.0,1.0
Vancomycin HCL_BOSS,0.11129618471556965,0.17009999476680088,1.0,1.0
hydrocortisone_BOSS,0.1410851701984382,0.6287825745963591,0.9076923076923077,1.0
hexadecanal_BOSS,0.32516911954704053,0.49697359954100145,0.9574468085106383,1.0
genistein_BOSS,0.18673167546193736,0.7612161951325791,0.7076923076923077,1.0
ethanol_BOSS,0.18295072590151967,0.801445130926349,0.704225352112676,1.0
valsartan_BOSS,0.26387573165667516,0.5222380510101766,0.95,1.0
mycophenolic acid_BOSS,0.37899385496292326,0.5792368616282353,0.9574468085106383,1.0
CHROMIUM_BOSS,0.24124485363146925,0.36870759267356906,0.9787234042553191,1.0
histamine_BOSS,0.15338180782369837,0.7016883490542036,0.7333333333333333,1.0
bilirubin_BOSS,0.1395493050755818,0.5688761201346517,0.9076923076923077,1.0
rosiglitazone_BOSS,0.23813167913958924,0.9707495543364284,0.5076923076923077,1.0
Telmisartan_BOSS,0.27688819067096954,0.7034400237533464,0.8478260869565217,1.0
chlorpromazine_BOSS,0.2882114595155899,0.44048920347649273,0.9787234042553191,1.0
Antimycin A_BOSS,0.3423942539680399,0.5232997066070916,0.9574468085106383,1.0
SODIUM BICARBONATE_BOSS,0.14067820632031067,0.38770403595249303,0.9795918367346939,1.0
GNF-Pf-4325_BOSS,0.15784772299597188,0.2412472352415699,1.0,1.0
rapamycin_BOSS,0.2100506354603592,0.6807997113745435,0.8275862068965517,1.0
GLYCOGEN_BOSS,0.17138332687230196,0.6078615908298373,0.8769230769230769,1.0
Sapropterin_BOSS,0.26793050720279105,0.4094927242073321,0.9787234042553191,1.0
hemin_BOSS,0.18520408713429068,0.6002690198488166,0.8275862068965517,1.0
Oxotremorine_BOSS,0.23053503482999596,0.6353461973244798,0.8775510204081632,1.0
mycophenolate mofetil_BOSS,0.21422526686709492,0.4239745168811795,0.975,1.0
FLAVONE_BOSS,0.28352440849108046,0.43332572921384577,0.9787234042553191,1.0
trimethoprim_BOSS,0.1535541717520644,0.42318972982969005,0.9591836734693877,1.0
diphenylpyraline_BOSS,0.16962084615076198,0.5497618364707951,0.896551724137931,1.0
Triton X-100_BOSS,0.2832335813937216,0.43288124238920567,0.9787234042553191,1.0
lovastatin_BOSS,0.39680197683214646,0.7853131840385494,0.75,1.0
Everolimus_BOSS,0.13539747194535712,0.34398000380798094,1.0,1.0
indocyanine green_BOSS,0.18430936168017292,0.4682416445572816,0.9782608695652174,1.0
2-Butanone_BOSS,0.19420705276792097,0.7916897516728093,0.7076923076923077,1.0
Lenalidomide_BOSS,0.2313915177769007,0.3536482051340861,1.0,1.0
6-MERCAPTOPURINE MONOHYDRATE_BOSS,0.22332049491987035,0.567350214071492,0.8913043478260869,1.0
SILICON_BOSS,0.183233212650817,0.2800452557530292,1.0,1.0
DL-METHIONINE_BOSS,0.183350429058651,0.6720731512607334,0.8524590163934426,1.0
Sodium EGTA_BOSS,0.21061539692809814,0.32189493293803256,1.0,1.0
succinic acid_BOSS,0.2535412980136692,0.6441267728500818,0.8478260869565217,1.0
Sunitinib_BOSS,0.24589999939275958,0.6390214519206571,0.8301886792452831,1.0
Levorphanol tartrate_BOSS,0.19384131944980057,0.4924577752042206,0.9782608695652174,1.0
metformin_BOSS,0.10922656067750587,0.4003712410862202,1.0,1.0
Ezetimibe_BOSS,0.26356287802463,0.5216188805012975,0.95,1.0
daunorubicin_BOSS,0.15492622063808326,0.5021347641419582,0.9137931034482759,1.0
L-thyroxine_BOSS,0.18563930986496957,0.8972090660810372,0.5409836065573771,1.0
Nitro-L-arginine_BOSS,-0.22640050571607526,-0.38444244514217063,0.9433962264150944,1.0
staurosporine_BOSS,0.22980809489869716,0.45481458576268946,0.975,1.0
Merphalan_BOSS,0.35563908216324935,0.5435424958136575,0.9574468085106383,1.0
"1,10-phenanthroline_BOSS",0.20785582811328468,0.5280619166565644,0.9565217391304348,1.0
keratan sulfate_BOSS,0.28813559322033866,0.4403732529031807,0.9787234042553191,1.0
methanol_BOSS,0.13968318680835445,0.3849617982546471,0.9795918367346939,1.0
ryanodine_BOSS,0.24394112731450776,0.48278535540246686,0.95,1.0
Coke_BOSS,0.18595271878271893,0.681611874809552,0.8360655737704918,1.0
L-leucine_BOSS,0.19874061904290488,0.6441425696536018,0.8275862068965517,1.0
L-glutamine_BOSS,0.14291683523163043,0.36308309764484176,1.0,1.0
myo-inositol_BOSS,0.2513404802073302,0.6385355508979416,0.8478260869565217,1.0
myricetin_BOSS,0.27328619592699743,0.41767811372709235,0.9787234042553191,1.0
FLUOXETINE HYDROCHLORIDE_BOSS,0.25042412059623687,0.8116550975886793,0.603448275862069,1.0
retinol_BOSS,0.21634583313928143,0.7012032143368793,0.8103448275862069,1.0
cytosine_BOSS,0.22382479117300197,0.3420835665167398,1.0,1.0
Thuringiensin_BOSS,0.19079649832887557,0.2916046354168103,1.0,1.0
alpha-GalNAc_BOSS,0.11749736976919023,0.23253975271557228,1.0,1.0
"Salicylate, sodium_BOSS",0.2601618477204729,0.39761946062094333,0.9787234042553191,1.0
ritonavir_BOSS,0.32765204935171727,0.6484581457667461,0.85,1.0
water_BOSS,0.22718489218952903,1.0362918205762655,0.3888888888888889,1.0
xanthine_BOSS,0.2161144251012665,0.33029939591103485,1.0,1.0
"3,4-Dihydro-2-phenyl-2H-1-benzopyran-3,4-diol_BOSS",0.2293492026541181,0.4539063893555092,0.975,1.0
sucrose_BOSS,0.10882987277445358,0.29993118344699987,1.0,1.0
Isoflavone_BOSS,0.19501637026122567,0.5067899324130468,0.9622641509433962,1.0
33258 Hoechst_BOSS,0.33431672307084637,0.8493383666822948,0.6086956521739131,1.0
Idocyklin_BOSS,0.17202565100326644,0.4370346302407686,1.0,1.0
diazepam_BOSS,0.18664876502465794,0.817644987115002,0.676056338028169,1.0
Chalcone_BOSS,0.2000860220558082,0.30580231830572124,1.0,1.0
Calcium phosphate_BOSS,-0.09454131023250263,-0.23641650383512816,1.0,1.0
Calcifediol_BOSS,0.1407380588068033,0.3575478722662524,1.0,1.0
ebselen_BOSS,0.17170801146548095,0.3398283604467172,1.0,1.0
androstenedione_BOSS,0.18619174952593498,0.47302388878274726,0.9782608695652174,1.0
Zoledronic acid_BOSS,0.19594548728432276,0.29947411447051014,1.0,1.0
Vorinostat_BOSS,0.3185843494079559,0.8279066043945028,0.6792452830188679,1.0
Superoxide_BOSS,0.14330374527941175,0.5082690607489605,0.9384615384615385,1.0
Enalapril maleate_BOSS,0.20266056939011762,0.4010867543992667,1.0,1.0
2-Fluoroadenosine_BOSS,0.12602123100282028,0.2494093778598956,1.0,1.0
nifedipine_BOSS,0.20026297858135864,0.5519175078979565,0.9183673469387755,1.0
Dexbrompheniramine_BOSS,0.16484115249892312,0.5342702667761882,0.896551724137931,1.0
ETHACRYNIC ACID_BOSS,0.16279768554746635,0.24881253144877477,1.0,1.0
diethylstilbestrol_BOSS,0.2439253369638624,0.3728043207148564,0.9787234042553191,1.0
Insulin_BOSS,0.14073783080166682,0.4991682871507359,0.9384615384615385,1.0
L-cysteine_BOSS,0.18303583203867818,0.6709199921889172,0.8524590163934426,1.0
Escitalopram oxalate_BOSS,0.24375713791597178,0.3725472529884192,0.9787234042553191,1.0
Bisulfite_BOSS,0.20024412424647153,0.7339971893969349,0.7377049180327869,1.0
COPPER_BOSS,0.15582758131962726,0.4049498475398714,0.9811320754716981,1.0
rotenone_BOSS,0.2671831075768002,0.7363469570403448,0.7959183673469388,1.0
kynurenine_BOSS,0.25620440875932315,0.39157109204207563,0.9787234042553191,1.0
Nilotinib_BOSS,0.23898001231342303,0.36524611286335057,0.9787234042553191,1.0
Naloxone hydrochloride_BOSS,0.25514645470262465,0.5049618863754435,0.95,1.0
Ademetionine_BOSS,0.10708470922515323,0.21193199347144595,1.0,1.0
Alloxan_BOSS,0.1813508798002657,0.27716838437737135,1.0,1.0
isoproterenol_BOSS,0.13875409501229746,0.5656344270624561,0.9076923076923077,1.0
astemizole_BOSS,0.23207832007341134,0.35469788232958793,1.0,1.0
Iniprol_BOSS,0.09805654893433394,0.3178132266373301,1.0,1.0
TITANIUM_BOSS,0.19786740515318885,0.5453153943878706,0.9183673469387755,1.0
(+)-MK-801 hydrogen maleate_BOSS,0.14745117910694946,0.22535763340449874,1.0,1.0
Ethylparaben_BOSS,0.1945344723200244,0.7130683931977085,0.7704918032786885,1.0
ALENDRONATE SODIUM_BOSS,0.17501984571142848,0.26749232164321907,1.0,1.0
MOCO_BOSS,0.4512679975376822,0.6896973531999799,0.9148936170212766,1.0
Atazanavir sulfate_BOSS,0.3598667010756095,0.5500037950639982,0.9574468085106383,1.0
"Angiotensin II, human_BOSS",0.141688948058288,0.4592311502968504,0.9137931034482759,1.0
geldanamycin_BOSS,0.3931773272346242,0.6009142314801946,0.9574468085106383,1.0
gemfibrozil_BOSS,0.4094416720245827,0.6257719116489054,0.9574468085106383,1.0
ACRYLAMIDE_BOSS,0.12884045789130258,0.35507963049151653,1.0,1.0
"4,5,6,7-tetrabromobenzotriazole_BOSS",0.46387614964274504,0.7089670758106077,0.8936170212765957,1.0
estrone_BOSS,0.30978579533852124,0.4734624309052354,0.9787234042553191,1.0
Isoguanine_BOSS,0.13629226399177477,0.3756165379191695,0.9795918367346939,1.0
mephenesin_BOSS,0.294042044866959,0.4494004032655051,0.9787234042553191,1.0
Hydrogen_BOSS,0.15048067431828963,0.29781720955274793,1.0,1.0
Rosuvastatin_BOSS,0.21061985861338442,0.4168390316749705,1.0,1.0
Retinoic acid_BOSS,0.19381703360745522,0.9658667562267976,0.46774193548387094,1.0
acetoacetic acid_BOSS,0.19429139213473706,0.2969460711507201,1.0,1.0
Orphenadrine hydrochloride_BOSS,0.3931706016006347,0.6009039523290329,0.9574468085106383,1.0
Gefitinib_BOSS,0.2847155882379489,0.7846658380552856,0.7142857142857143,1.0
formic acid_BOSS,0.1349178228231616,0.6154204837043481,0.8888888888888888,1.0
ketamine_BOSS,0.2233851029067993,0.34141156709491566,1.0,1.0
Quercetin dihydrate_BOSS,0.1419936762957414,0.5788406585831954,0.8769230769230769,1.0
milrinone_BOSS,0.2091836734693872,0.31970675233277085,1.0,1.0
clozapine_BOSS,0.2646364581484015,0.40445825039904115,0.9787234042553191,1.0
DEOXYCHOLIC ACID_BOSS,0.2980110142192283,0.4554663943664216,0.9787234042553191,1.0
(-)-Epicatechin_BOSS,0.26583908255939936,0.40629628650548955,0.9787234042553191,1.0
17-Hydroxy-17-methylandrost-4-en-3-one_BOSS,0.1777654895786217,0.7922579109796855,0.6923076923076923,1.0
Capsaicin_BOSS,0.1619024530420143,0.6599992689102953,0.8,1.0
hydrogen sulfide_BOSS,0.15178638243894285,0.491958165841969,0.9137931034482759,1.0
prostaglandin h2_BOSS,-0.3874461700951456,-0.6579082167737891,0.7169811320754716,1.0
L-arabinose_BOSS,0.2139706970610325,0.32702302009135026,1.0,1.0
LITHIUM CHLORIDE_BOSS,0.14068650176022135,0.27843350360953584,1.0,1.0
chondroitin_BOSS,0.289608177172061,0.44262388281580345,0.9787234042553191,1.0
Imatinib mesylate_BOSS,0.1368908851760458,0.5017751474675126,0.9836065573770492,1.0
Cornstarch_BOSS,0.07183706327858544,0.18250350575300625,1.0,1.0
DL-Methamphetamine_BOSS,0.26449903166961014,0.40424821405877515,0.9787234042553191,1.0
berberine_BOSS,0.2024067368592934,0.4005843929075586,1.0,1.0
Methyl viologen_BOSS,0.33595530565170795,0.513458712706799,0.9574468085106383,1.0
9-Anthroic acid_BOSS,0.11579380429317077,0.29417649140288327,1.0,1.0
propofol_BOSS,0.19217393726967869,0.48822175720161604,0.9782608695652174,1.0
trioxsalen_BOSS,0.3016250748623775,0.5969480036795264,0.95,1.0
D-glucose_BOSS,0.12870989808866137,0.5246890151688478,0.9538461538461539,1.0
L-arginine_BOSS,0.1743977571796356,0.44306101374599166,1.0,1.0
Erlotinib_BOSS,0.19626452997677385,0.6361172631942086,0.8275862068965517,1.0
Deoxycorticosterone acetate_BOSS,0.2034143924229055,0.5286139109745388,0.9433962264150944,1.0
Clopidogrel bisulfate_BOSS,0.15239995346986696,0.23292111363866513,1.0,1.0
UNII-CXY7B3Q98Z_BOSS,0.2302149028656879,1.0501130533602776,0.375,1.0
glyburide_BOSS,0.19500638656605987,0.5067639877388046,0.9622641509433962,1.0
TOPOTECAN HYDROCHLORIDE_BOSS,0.22036190936618155,0.5598338678989813,0.8913043478260869,1.0
resveratrol_BOSS,0.19791976395102617,0.9054397935615921,0.5166666666666667,1.0
cytochalasin D_BOSS,0.2120981225885729,0.3241610629741333,1.0,1.0
Aziridine_BOSS,0.09429950210463933,0.14412304299113257,1.0,1.0
beta-carotene_BOSS,0.23625137048563294,0.46756651131308774,0.975,1.0
N-Formyl-Met-Leu-Phe_BOSS,0.13586264744154486,0.3451617915227074,1.0,1.0
Agarose_BOSS,0.1534797314593279,0.49744651640947807,0.9137931034482759,1.0
Colalin (VAN)_BOSS,0.32362573369479064,0.4946147592441684,0.9574468085106383,1.0
bezafibrate_BOSS,0.46208401036075286,0.7062280521570359,0.8936170212765957,1.0
methyprylon_BOSS,0.06301176640818396,0.2568689910544811,1.0,1.0
L-histidine_BOSS,0.18626966066682188,0.48405981822700817,0.9622641509433962,1.0
okadaic acid_BOSS,0.2549733294232793,0.5046192530915933,0.95,1.0
prednisolone_BOSS,0.16678557604554156,0.3300863388375558,1.0,1.0
cyclosporin A_BOSS,0.11613429471477447,0.37640540410279144,0.9827586206896551,1.0
Phetharbital_BOSS,0.17096668911235316,0.7798554728292918,0.6944444444444444,1.0
nitrate_BOSS,0.20908603127048064,0.6776733116251653,0.8275862068965517,1.0
Sodium dodecyl sulfate_BOSS,0.15224287828742858,0.23268104711905313,1.0,1.0
Aizen uranine_BOSS,0.15311876471495606,0.5430809262728521,0.9230769230769231,1.0
DL-PHENYLALANINE_BOSS,0.12835475755660591,0.19617153673748833,1.0,1.0
5-Aminosalicylic acid_BOSS,0.5199941860258556,1.0291236277843456,0.425,1.0
Omega-3 Fatty Acids_BOSS,0.16904655599226287,0.5479004920702198,0.896551724137931,1.0
oxyphenbutazone_BOSS,0.13413816155587163,0.5468174625919485,0.9230769230769231,1.0
Gallic acid_BOSS,0.2495401016532375,0.6339616529292813,0.8478260869565217,1.0
FITC_BOSS,0.2472673773247189,0.6281877510096514,0.8695652173913043,1.0
thalidomide_BOSS,0.3326353576175146,0.508384656083155,0.9574468085106383,1.0
carisoprodol_BOSS,0.136310741921044,0.4834663087912799,0.9538461538461539,1.0
PLATINUM_BOSS,0.19393396121770062,0.5344749655192416,0.9183673469387755,1.0
thimerosal_BOSS,0.16818429277186153,0.2570451753891043,1.0,1.0
DL-Valine_BOSS,0.19807470683644612,0.30272831618101037,1.0,1.0
MOLYBDENUM_BOSS,0.26871007276261444,0.5318057246315194,0.95,1.0
beta-D-allopyranose_BOSS,0.20257214042676341,0.5146386016978978,0.9782608695652174,1.0
INDOMETHACIN SODIUM_BOSS,0.16639749571251872,0.5393145648250536,0.896551724137931,1.0
rolipram_BOSS,0.23830049378252285,0.36420756784183467,0.9787234042553191,1.0
nicotinic acid_BOSS,0.280248143924157,0.5546407908120674,0.95,1.0
stearic acid_BOSS,0.16119621218535454,0.2463649128604955,1.0,1.0
progesterone_BOSS,0.13511048565502345,0.5918732507440322,0.9014084507042254,1.0
glutathione_BOSS,0.2260838396513079,1.034284302967061,0.4166666666666667,1.0
ALUMINUM ION_BOSS,0.19552456982122393,0.29883080348502267,1.0,1.0
withaferin A_PC3_UP,0.21344936520067403,0.9736379436715449,0.4583333333333333,1.0
withaferin A_PC3_DOWN,0.16769042119844066,0.25629036468046185,1.0,1.0
withaferin A_MCF7_UP,0.2990260467313141,1.0960834865102345,0.3442622950819672,1.0
withaferin A_MCF7_DOWN,0.10529167623777952,0.20838339107878134,1.0,1.0
vorinostat_PC3_DOWN,0.16017395286108332,0.5871195055387696,0.8852459016393442,1.0
vinburnine_PC3_UP,0.11943267263656411,0.2363699222852648,1.0,1.0
vinblastine_PC3_UP,-0.14411580298010512,-0.24471779118188178,1.0,1.0
vinblastine_MCF7_UP,0.15421911921940662,0.30521598838970615,1.0,1.0
vigabatrin_HL60_UP,0.3514510525983113,0.6955588965385411,0.8,1.0
vidarabine_PC3_DOWN,0.3573924586483577,0.5462222761826196,0.9574468085106383,1.0
verteporfin_MCF7_UP,0.27229850031534175,0.5389076032300628,0.95,1.0
wortmannin_MCF7_UP,0.14485306229520967,0.39920978764869613,0.9795918367346939,1.0
verteporfin_MCF7_DOWN,0.12152858532546769,0.39388895745068603,0.9655172413793104,1.0
verteporfin_HL60_DOWN,0.13181817998327827,0.4272387878753624,0.9482758620689655,1.0
verapamil_MCF7_DOWN,0.13710147082553698,0.2095396129664639,1.0,1.0
vanoxerine_PC3_UP,0.17931196570775892,0.8203131712188704,0.6,1.0
vanoxerine_MCF7_UP,-0.2201225169195246,-0.753428416442384,0.8333333333333334,1.0
valproic acid_MCF7_UP,0.16560794283245409,0.25310760005954,1.0,1.0
valproic acid_HL60_UP,0.0838423525405649,0.2973716680864621,1.0,1.0
valproic acid_HL60_DOWN,0.21790175033125264,0.7987214252087117,0.6557377049180327,1.0
valinomycin_PC3_UP,-0.08947267827220143,-0.48166605241672583,0.9714285714285714,1.0
valinomycin_MCF7_UP,-0.16394802701486233,-0.570012218065611,0.9142857142857143,1.0
tyrphostin AG-825_MCF7_UP,-0.24116616728799795,-0.500864155280868,0.9333333333333333,1.0
tyrphostin AG-1478_MCF7_UP,-0.1295925217447765,-0.42562378114143173,1.0,1.0
verteporfin_HL60_UP,0.24703340271163404,0.641966832303851,0.8301886792452831,1.0
yohimbic acid_PC3_DOWN,0.12752082910029622,0.35144278139018986,1.0,1.0
zardaverine_HL60_DOWN,0.15734649291210795,0.24048117812236042,1.0,1.0
zardaverine_HL60_UP,0.15816974584260526,0.5797730611720834,0.8852459016393442,1.0
Toluidine Blue O_BOSS,0.2758972705357432,0.7169754974952153,0.7547169811320755,1.0
losartan_BOSS,0.14409494772189352,0.36607611614854374,1.0,1.0
1-Phosphatidyl-myo-inositol_BOSS,0.17984098586885222,0.6592092460282885,0.8688524590163934,1.0
benzbromarone_BOSS,0.1470198478544384,0.22469840645990585,1.0,1.0
ellagic acid_BOSS,0.21388553970455115,0.936960066854498,0.49295774647887325,1.0
tacrolimus_BOSS,0.13509645559340916,0.43786407869770083,0.9310344827586207,1.0
dUTP_BOSS,0.12860887751934721,0.4561493717647311,0.9846153846153847,1.0
phenylephrine_BOSS,0.18453453422055088,0.5085704855165729,0.9387755102040817,1.0
D-Norepinephrine d-bitartrate_BOSS,0.15845537394526577,0.722785773135141,0.7777777777777778,1.0
AGN-PC-0JHFVD_BOSS,0.11192582910435342,0.4102654412091429,1.0,1.0
D-Arginine_BOSS,0.22569641252624031,0.800498991742702,0.6307692307692307,1.0
Etomidate_BOSS,0.41590089528774843,0.635643892849968,0.9574468085106383,1.0
MERCURY_BOSS,0.26130132956905666,0.39936099252499113,0.9787234042553191,1.0
methotrexate_BOSS,0.09686055498024165,0.3948543970276684,1.0,1.0
O-Phospho-L-tyrosine_BOSS,0.20604274049126198,0.4077804296112892,1.0,1.0
Isoetharine hydrochloride_BOSS,-0.3044217687074833,-0.5169275074993768,0.9245283018867925,1.0
cilostazol_BOSS,0.22994432986530539,0.3514363893668337,1.0,1.0
N-NITROSODIETHYLAMINE_BOSS,0.238387890941309,0.4717949118246109,0.975,1.0
asparagine_BOSS,0.21024227599322673,0.3213246719786726,1.0,1.0
cyclophosphamide_BOSS,0.2017704346640543,0.8992421613628602,0.5076923076923077,1.0
zuclopenthixol_PC3_UP,0.11458288709131104,0.5710117393403805,0.9193548387096774,1.0
zuclopenthixol_PC3_DOWN,0.11426968662394173,0.2903044397749415,1.0,1.0
zuclopenthixol_MCF7_UP,-0.2511223913635462,-0.426421777903723,0.9433962264150944,1.0
zidovudine_PC3_DOWN,0.1410485383427297,0.2155721303050818,1.0,1.0
zardaverine_PC3_UP,0.17359346905601597,0.26531231284739903,1.0,1.0
tyrphostin AG-1478_MCF7_DOWN,0.2790706873009443,0.4265188655907034,0.9787234042553191,1.0
Phytomenadione_BOSS,-0.12337001759444417,-0.40518706373694574,1.0,1.0
troglitazone_PC3_UP,0.16186603348966325,0.574105698692934,0.9076923076923077,1.0
trimipramine_PC3_UP,-0.10070737532679389,-0.2518357903716394,1.0,1.0
ticlopidine_MCF7_UP,0.13921553094176078,0.35367985956785847,1.0,1.0
thiostrepton_PC3_UP,0.3255368931143691,0.8971678742086305,0.5714285714285714,1.0
thiostrepton_PC3_DOWN,0.15951316751938044,0.40524641400161016,1.0,1.0
thiostrepton_MCF7_UP,-0.22176250539377174,-0.6707815374366299,0.851063829787234,1.0
thiostrepton_MCF7_DOWN,0.12420234795216892,0.1898251839510973,1.0,1.0
thiostrepton_HL60_UP,-0.12860811654073015,-0.44019580978326184,0.9523809523809523,1.0
thiostrepton_HL60_DOWN,0.13796670752891738,0.5624246229265971,0.9076923076923077,1.0
thioridazine_PC3_UP,0.11560599124117381,0.6496403009685483,0.9027777777777778,1.0
thioridazine_MCF7_UP,-0.15534133401360456,-1.1405646179917255,0.32142857142857145,1.0
thioridazine_HL60_UP,0.1156755057636428,0.5067351900621471,0.9436619718309859,1.0
thioguanosine_PC3_UP,0.2312907868656912,0.4577489903713667,0.975,1.0
tobramycin_PC3_DOWN,0.09417802499045017,0.38391899858974055,1.0,1.0
thioguanosine_PC3_DOWN,0.15932968281472973,0.2435121948002425,1.0,1.0
thioguanosine_MCF7_DOWN,-0.1402214022140223,-0.29121777304838536,1.0,1.0
thapsigargin_PC3_DOWN,0.09880250310270762,0.4403389257007324,0.9846153846153847,1.0
thapsigargin_MCF7_UP,0.11599529850691073,0.6148433000743874,0.8805970149253731,1.0
thapsigargin_MCF7_DOWN,0.11928886103963163,0.3030557534428858,1.0,1.0
tetryzoline_HL60_UP,0.09464592393531521,0.4317223556539429,0.9722222222222222,1.0
tetryzoline_HL60_DOWN,0.19357309393291883,0.49177634287765837,0.9782608695652174,1.0
tetrandrine_PC3_UP,0.3306691799529311,0.5053796401312518,0.9574468085106383,1.0
tetrandrine_MCF7_UP,0.2033399411304524,0.40243130310541847,1.0,1.0
terfenadine_MCF7_UP,-0.13845256216610274,-1.1393245036101425,0.26666666666666666,1.0
terfenadine_HL60_UP,-0.14368957556605186,-0.4918161526273472,0.9285714285714286,1.0
terbutaline_PC3_UP,0.17035624611611846,0.44270555512689513,0.9811320754716981,1.0
thioguanosine_MCF7_UP,0.27135559000767795,0.689384340365143,0.8478260869565217,1.0
tolazamide_MCF7_UP,0.23052334384903883,0.3523213278384863,1.0,1.0
tolazamide_PC3_UP,0.22983398641351083,0.35126774548545736,1.0,1.0
tolazoline_PC3_DOWN,0.10174732087980526,0.20136873602651506,1.0,1.0
trimipramine_MCF7_UP,0.16568486766187435,0.4566214879261586,0.9591836734693877,1.0
trimethylcolchicinic acid_HL60_UP,0.32245871714048924,0.8379749415227334,0.6792452830188679,1.0
trihexyphenidyl_PC3_UP,0.24742268041237142,0.3781495003704702,0.9787234042553191,1.0
trihexyphenidyl_MCF7_UP,-0.25466893039049165,-0.5289072680911813,0.9166666666666666,1.0
trifluridine_MCF7_DOWN,0.2987474781508047,0.758973983749202,0.7391304347826086,1.0
trifluridine_HL60_UP,0.20511049161825143,0.31348148761832373,1.0,1.0
trifluridine_HL60_DOWN,0.3526882459030129,0.8960115903619614,0.5652173913043478,1.0
trifluoperazine_PC3_UP,0.12898289979921163,0.3554721952250999,1.0,1.0
trifluoperazine_MCF7_UP,0.15703900267962764,0.40809797376299795,0.9811320754716981,1.0
trifluoperazine_HL60_UP,-0.4457312212478204,-0.9257135614134285,0.4666666666666667,1.0
trichostatin A_ssMCF7_DOWN,0.0977321122913871,0.2693461579347876,1.0,1.0
