Gene Set,ES,NES,P-value,FDR
hsa05145_Toxoplasmosis,0.2282652048914392,0.6290906283125994,0.8775510204081632,1.0
hsa05146_Amoebiasis,0.3279393687755422,0.9037890100226145,0.5510204081632653,1.0
hsa05150_Staphylococcus_aureus_infection,0.19522439264202981,0.538031347736635,0.9183673469387755,1.0
hsa05152_Tuberculosis,-0.1831610103240903,-0.4580250220061391,0.9814814814814815,1.0
hsa05160_Hepatitis_C,0.16370453026789805,0.5806264705600015,0.9076923076923077,1.0
hsa05161_Hepatitis_B,0.24614277922606806,0.7977787483802196,0.6551724137931034,1.0
hsa05162_Measles,-0.24666592388670694,-0.8442803536187214,0.7142857142857143,1.0
hsa05163_Human_cytomegalovirus_infection,-0.135490482832667,-0.5011591839432373,0.9230769230769231,1.0
hsa05164_Influenza_A,-0.16413903325695256,-0.4964835371333832,0.9574468085106383,1.0
hsa05166_Human_T-cell_leukemia_virus_1_infection,0.21937808273550716,0.8943000646370911,0.5846153846153846,1.0
hsa05167_Kaposi_sarcoma-associated_herpesvirus_infection,-0.10342696573755204,-0.3825609936808022,1.0,1.0
hsa05169_Epstein-Barr_virus_infection,0.22359060487132307,0.6162076001473408,0.8775510204081632,1.0
hsa05170_Human_immunodeficiency_virus_1_infection,0.12446658469504969,0.4414575067402142,1.0,1.0
hsa05171_Coronavirus_disease,0.16999743606367562,0.7447011578217763,0.7746478873239436,1.0
hsa05202_Transcriptional_misregulation_in_cancer,0.1788133324081659,0.6554423701978179,0.8688524590163934,1.0
hsa05203_Viral_carcinogenesis,0.27922777159417844,0.9050112411821244,0.5344827586206896,1.0
hsa05204_Chemical_carcinogenesis,0.22143962899313546,0.6102795886164645,0.8775510204081632,1.0
hsa05206_MicroRNAs_in_cancer,0.20895162477699047,0.7411086560249749,0.7384615384615385,1.0
hsa04713_Circadian_entrainment,0.19705506282516957,0.5430766083855028,0.9183673469387755,1.0
hsa04672_Intestinal_immune_network_for_IgA_production,0.1799135070847125,0.35606790628466284,1.0,1.0
hsa04670_Leukocyte_transendothelial_migration,0.27522451635482187,1.008838697353836,0.4098360655737705,1.0
hsa00980_Metabolism_of_xenobiotics_by_cytochrome_P450,0.34694010106025897,0.956154339276702,0.46938775510204084,1.0
hsa00982_Drug_metabolism,0.34694010106025897,0.956154339276702,0.46938775510204084,1.0
hsa00983_Drug_metabolism,0.2293482708024645,0.5960083992094481,0.8679245283018868,1.0
hsa01040_Biosynthesis_of_unsaturated_fatty_acids,0.3343578819068878,0.51101728336824,0.9574468085106383,1.0
hsa01200_Carbon_metabolism,0.25165359494258144,0.6539733469637266,0.8113207547169812,1.0
hsa01210_2-Oxocarboxylic_acid_metabolism,0.344013490725127,0.5257744739552322,0.9574468085106383,1.0
hsa01212_Fatty_acid_metabolism,0.3933992840543585,0.9994388025330888,0.4782608695652174,1.0
hsa01230_Biosynthesis_of_amino_acids,0.19984006045766356,0.507697697523897,0.9782608695652174,1.0
hsa01240_Biosynthesis_of_cofactors,0.2517541794053194,0.6542347362666066,0.8113207547169812,1.0
hsa01521_EGFR_tyrosine_kinase_inhibitor_resistance,-0.2683760683760677,-0.671119658088619,0.8518518518518519,1.0
hsa01522_Endocrine_resistance,0.361065219124444,0.9172934595077172,0.5434782608695652,1.0
hsa01523_Antifolate_resistance,-0.17826591506984327,-0.4457840100812679,1.0,1.0
hsa01524_Platinum_drug_resistance,-0.27040816326530637,-0.6762012543558333,0.8518518518518519,1.0
hsa02010_ABC_transporters,0.20376145228319711,0.31141967764326134,1.0,1.0
hsa03015_mRNA_surveillance_pathway,-0.4198988195615538,-0.7130148777450056,0.660377358490566,1.0
hsa03040_Spliceosome,-0.40978077571669697,-0.6958337963535596,0.6792452830188679,1.0
hsa03320_PPAR_signaling_pathway,0.1716032948776054,0.43596162599906574,1.0,1.0
hsa04010_MAPK_signaling_pathway,0.19210061371508236,1.0562176639678504,0.36,1.0
hsa04012_ErbB_signaling_pathway,0.2423208191126286,0.6156209202691343,0.8913043478260869,1.0
hsa04014_Ras_signaling_pathway,-0.21178211737480945,-0.6405931157839871,0.851063829787234,1.0
hsa04015_Rap1_signaling_pathway,-0.1310206731572836,-0.4846260214475124,0.9230769230769231,1.0
hsa04020_Calcium_signaling_pathway,0.18899781867748516,0.8423176925964435,0.6153846153846154,1.0
hsa04022_cGMP-PKG_signaling_pathway,0.16760948258707403,0.5944765373790312,0.8769230769230769,1.0
hsa04024_cAMP_signaling_pathway,0.13705191748099071,0.5586954591523995,0.9230769230769231,1.0
hsa04060_Cytokine-cytokine_receptor_interaction,0.11005947694208952,0.44866012190425825,1.0,1.0
hsa00830_Retinol_metabolism,0.4559906228698574,1.1584533591179484,0.30434782608695654,1.0
hsa04061_Viral_protein_interaction_with_cytokine_and_cytokine_receptor,0.1670286977274718,0.46032503486277615,0.9591836734693877,1.0
hsa00760_Nicotinate_and_nicotinamide_metabolism,0.19623703795737255,0.29991970717511873,1.0,1.0
hsa00670_One_carbon_pool_by_folate,-0.46561369980420797,-0.9670063386674735,0.45,1.0
hsa00062_Fatty_acid_elongation,0.3642591129322304,0.5567169563078834,0.9574468085106383,1.0
hsa00071_Fatty_acid_degradation,0.4276864334056917,0.6536563698931782,0.9361702127659575,1.0
hsa00100_Steroid_biosynthesis,0.20444544824276245,0.3124650657618201,1.0,1.0
hsa00140_Steroid_hormone_biosynthesis,0.5223783647461591,1.327112754122233,0.17391304347826086,1.0
hsa00220_Arginine_biosynthesis,0.6391231028667792,1.2648923851435963,0.175,1.0
hsa00230_Purine_metabolism,0.26764642061890465,0.5297006442628309,0.95,1.0
hsa00240_Pyrimidine_metabolism,0.2154315568784091,0.4263618927133815,0.975,1.0
"hsa00250_Alanine,_aspartate_and_glutamate_metabolism",0.2074798930457552,0.527106846047768,0.9565217391304348,1.0
"hsa00260_Glycine,_serine_and_threonine_metabolism",0.24263219629127517,0.37082794369706407,0.9787234042553191,1.0
hsa00270_Cysteine_and_methionine_metabolism,0.16511778142701594,0.25235845980183047,1.0,1.0
"hsa00280_Valine,_leucine_and_isoleucine_degradation",0.327029933270239,0.6472269120801408,0.85,1.0
hsa00310_Lysine_degradation,0.2782127752284791,0.4252076720452135,0.9787234042553191,1.0
hsa00340_Histidine_metabolism,0.39942911876842707,0.7905125764795161,0.7,1.0
hsa00350_Tyrosine_metabolism,0.5258500887898794,0.8036852078970426,0.7659574468085106,1.0
hsa00380_Tryptophan_metabolism,0.3856313392649727,0.9797041823821936,0.5217391304347826,1.0
hsa00410_beta-Alanine_metabolism,0.3726550526644212,0.7375238608746799,0.75,1.0
hsa00480_Glutathione_metabolism,0.27272727272727204,0.6928691279341438,0.8478260869565217,1.0
hsa00512_Mucin_type_O-glycan_biosynthesis,-0.33276740237691005,-0.8321410573512404,0.6111111111111112,1.0
hsa00514_Other_types_of_O-glycan_biosynthesis,0.33671960507022136,0.6664037999431557,0.85,1.0
hsa00561_Glycerolipid_metabolism,0.23307233047452264,0.6056861300941755,0.8490566037735849,1.0
hsa00564_Glycerophospholipid_metabolism,-0.1568222268867495,-0.5367661778528927,0.9285714285714286,1.0
hsa00565_Ether_lipid_metabolism,-0.23923121424742588,-0.49684556249452205,0.9333333333333333,1.0
hsa00590_Arachidonic_acid_metabolism,-0.14007130355819358,-0.4236840857505788,1.0,1.0
hsa00591_Linoleic_acid_metabolism,-0.1266212282944266,-0.26297235330931984,1.0,1.0
hsa00592_alpha-Linolenic_acid_metabolism,-0.21620893175086248,-0.36713650493394834,0.9433962264150944,1.0
hsa00750_Vitamin_B6_metabolism,0.2875157048004715,0.43942584381413713,0.9787234042553191,1.0
hsa04062_Chemokine_signaling_pathway,0.11304532118083957,0.3115488064125934,1.0,1.0
hsa04064_NF-kappa_B_signaling_pathway,0.09915815552119381,0.3634653837270978,1.0,1.0
hsa04066_HIF-1_signaling_pathway,-0.1618955235598094,-0.4896974265542684,0.9574468085106383,1.0
hsa04510_Focal_adhesion,0.17655559055030384,0.807703355484844,0.6,1.0
hsa04512_ECM-receptor_interaction,0.2703556406939512,0.9588961355878813,0.4461538461538462,1.0
hsa04514_Cell_adhesion_molecules,0.21621041887770415,0.9471445746455112,0.49295774647887325,1.0
hsa04530_Tight_junction,0.17093746318980932,0.7618270442476917,0.7384615384615385,1.0
hsa04540_Gap_junction,-0.15812277927625473,-0.2685025269946774,1.0,1.0
hsa04550_Signaling_pathways_regulating_pluripotency_of_stem_cells,0.2328373657095708,0.8258264914550569,0.6153846153846154,1.0
hsa04610_Complement_and_coagulation_cascades,0.2348412836058105,0.8608134833902411,0.5573770491803278,1.0
hsa04611_Platelet_activation,0.19534835526100025,0.386615107342584,1.0,1.0
hsa04612_Antigen_processing_and_presentation,0.4224816747934044,1.0733232018016325,0.41304347826086957,1.0
hsa04613_Neutrophil_extracellular_trap_formation,0.21502851512884485,0.7881895478266425,0.6557377049180327,1.0
hsa04614_Renin-angiotensin_system,0.21159182895011214,0.4187626640268566,1.0,1.0
hsa04620_Toll-like_receptor_signaling_pathway,0.12898890044867947,0.35548873279746357,1.0,1.0
hsa04621_NOD-like_receptor_signaling_pathway,-0.10130574262552838,-0.3747149042613983,1.0,1.0
hsa04625_C-type_lectin_receptor_signaling_pathway,0.137538737508261,0.37905177373635973,0.9795918367346939,1.0
hsa04630_JAK-STAT_signaling_pathway,0.3446746538146283,0.9499108488076197,0.46938775510204084,1.0
hsa04640_Hematopoietic_cell_lineage,-0.152305655758858,-0.5002210638433179,0.9803921568627451,1.0
hsa04650_Natural_killer_cell_mediated_cytotoxicity,0.2757215912908575,0.42140026053478735,0.9787234042553191,1.0
hsa04657_IL-17_signaling_pathway,0.16683726573162205,0.7610193273800686,0.7361111111111112,1.0
hsa04658_Th1_and_Th2_cell_differentiation,0.4752981260647355,0.9406653861136062,0.6,1.0
hsa04659_Th17_cell_differentiation,0.18064052066414443,0.46943134638293094,0.9622641509433962,1.0
hsa04660_T_cell_receptor_signaling_pathway,0.19710073168653097,0.500738377622372,0.9782608695652174,1.0
hsa04662_B_cell_receptor_signaling_pathway,0.18830101490251253,0.4783825199436008,0.9782608695652174,1.0
hsa04664_Fc_epsilon_RI_signaling_pathway,0.22061672687806466,0.3371805078793303,1.0,1.0
hsa04666_Fc_gamma_R-mediated_phagocytosis,0.13640312277159278,0.20847228976374232,1.0,1.0
hsa04668_TNF_signaling_pathway,-0.11488641145516013,-0.6160693027408989,0.95,1.0
hsa04390_Hippo_signaling_pathway,0.1541642719393842,0.6284543863314872,0.8307692307692308,1.0
hsa04380_Osteoclast_differentiation,-0.15157502603640569,-0.5188062240837151,0.9285714285714286,1.0
hsa04371_Apelin_signaling_pathway,0.20653815927657904,0.8419578058477348,0.6307692307692307,1.0
hsa04370_VEGF_signaling_pathway,-0.20486359282733424,-0.42546942435226476,1.0,1.0
hsa04068_FoxO_signaling_pathway,0.2453005557326126,0.9999736533009803,0.4307692307692308,1.0
hsa04070_Phosphatidylinositol_signaling_system,-0.23675885847293393,-0.40203158633643055,0.9433962264150944,1.0
hsa04071_Sphingolipid_signaling_pathway,-0.11119988495104143,-0.3363545593868044,1.0,1.0
hsa04072_Phospholipase_D_signaling_pathway,0.10020664703909135,0.2545770045396598,1.0,1.0
hsa04110_Cell_cycle,0.33524925539245576,0.8517074838225891,0.6086956521739131,1.0
hsa04114_Oocyte_meiosis,0.224247203168301,0.5827522314421512,0.8679245283018868,1.0
hsa04115_p53_signaling_pathway,-0.25072218483172976,-0.6269731424924135,0.8888888888888888,1.0
hsa04120_Ubiquitin_mediated_proteolysis,-0.18305355130382017,-0.3801734023307746,1.0,1.0
hsa04141_Protein_processing_in_endoplasmic_reticulum,0.20253674514010483,0.5145486792594307,0.9782608695652174,1.0
hsa04142_Lysosome,0.12261292956217888,0.1873959896304609,1.0,1.0
hsa04144_Endocytosis,0.22220372589074822,0.57744183770448,0.8867924528301887,1.0
hsa04145_Phagosome,0.14721189469309276,0.40571064421145664,0.9591836734693877,1.0
hsa05417_Lipid_and_atherosclerosis,0.20459869185196192,0.9359944333768073,0.45,1.0
hsa04150_mTOR_signaling_pathway,-0.22727704930331172,-0.47201864421592366,0.9666666666666667,1.0
hsa04210_Apoptosis,0.2903113330898274,0.9409344149002246,0.4827586206896552,1.0
hsa04213_Longevity_regulating_pathway,0.5909090909090922,0.9031184090287184,0.6170212765957447,1.0
hsa04216_Ferroptosis,-0.14437380658214244,-0.2998416630807688,1.0,1.0
hsa04217_Necroptosis,-0.13703254034899737,-0.2845950090749224,1.0,1.0
hsa04218_Cellular_senescence,0.16535852039979645,0.6061235987473675,0.8852459016393442,1.0
hsa04260_Cardiac_muscle_contraction,0.19039565589825125,0.6170955269828665,0.8275862068965517,1.0
hsa04261_Adrenergic_signaling_in_cardiomyocytes,0.20627407020631613,0.8408812403601478,0.6307692307692307,1.0
hsa04270_Vascular_smooth_muscle_contraction,0.12068063354015221,0.552087602259446,0.9333333333333333,1.0
hsa04310_Wnt_signaling_pathway,0.1486651303999879,0.48184180755249956,0.9137931034482759,1.0
hsa04330_Notch_signaling_pathway,0.36054421768707406,0.5510392804434753,0.9574468085106383,1.0
hsa04350_TGF-beta_signaling_pathway,0.14647777595295458,0.5195266980569352,0.9384615384615385,1.0
hsa04360_Axon_guidance,0.14038109782783997,0.497903028289625,0.9384615384615385,1.0
hsa04152_AMPK_signaling_pathway,0.15079577793189824,0.39187367708624693,0.9811320754716981,1.0
hsa05418_Fluid_shear_stress_and_atherosclerosis,0.15264327317897453,0.6802942518288394,0.8769230769230769,1.0
